Northern Cape: Phokwane(NC094) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Surplus/(Deficit),,-73128073,0,-17865991,-13929000,31050581,-5840818,-395112,24814651,-3480838,-7470663,9888483,-1063018,-3840626,-7228237,277237,-10791626,0,17664989,17664989,35329978,48289985,-17865975,66155960,-370.2902304520184,-13929000
Transfers recognised - capital,,40854361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100953282,-100953282,-100,0
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,62206000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,62206000
Surplus/(Deficit) after capital transfers and contributions,,-32273712,0,-17865991,48277000,31050581,-5840818,-395112,24814651,-3480838,-7470663,9888483,-1063018,-3840626,-7228237,277237,-10791626,0,17664989,17664989,35329978,48289985,83087307,-34797322,-41.88043066554077,48277000
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,-32273712,0,-17865991,48277000,31050581,-5840818,-395112,24814651,-3480838,-7470663,9888483,-1063018,-3840626,-7228237,277237,-10791626,0,17664989,17664989,35329978,48289985,83087307,-34797322,-41.88043066554077,48277000
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,-32273712,0,-17865991,48277000,31050581,-5840818,-395112,24814651,-3480838,-7470663,9888483,-1063018,-3840626,-7228237,277237,-10791626,0,17664989,17664989,35329978,48289985,83087307,-34797322,-41.88043066554077,48277000
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,-32273712,0,-17865991,48277000,31050581,-5840818,-395112,24814651,-3480838,-7470663,9888483,-1063018,-3840626,-7228237,277237,-10791626,0,17664989,17664989,35329978,48289985,83087307,-34797322,-41.88043066554077,48277000
