Eastern Cape: Mbhashe(EC121) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Transfers recognised - operational,,161824371,0,219029920,219029920,0,66942000,587347,67529347,1000000,0,1000000,2000000,0,55238000,0,55238000,0,0,287051,287051,125054398,169025064,-43970666,-26.01,219029920
Other own revenue,,1572836,0,10821470,10821470,0,2135801,-449823,1685978,857536,151847,857536,1866919,0,730031,33150,763181,-280522,111528,5261964,5092970,9409048,10721472,-1312424,-12.24,10821470
Gains on disposal of PPE,,198452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99996,-99996,-100,0
Total Revenue (excl. capital transfers and contributions),,176137262,0,245989468,245989468,5000,69343717,313008,69661725,3943801,1035355,3943801,8922957,0,60223303,33150,60256453,371142,1034446,6365068,7770656,146611791,193823532,-47211741,-24.358105805233183,245989468
,,,,,,,,,,,,,,,,,,,,,,,,,,
Expenditure By Type,,,,,,,,,,,,,,,,,,,,,,,,,,
Employee related costs,,37401466,0,70484652,70484652,3364731,3302283,3373491,10040505,3470220,3422960,3470220,10363400,2088,1566,14618315,14621969,14639488,7165337,1566,21806391,56832265,66033600,-9201335,-13.93,70484652
Remuneration of councillors,,15059697,0,20132759,20132759,1736184,1729975,1506590,4972749,1695562,1502550,1695562,4893674,372687,188391,7367389,7928467,7766639,4138926,0,11905565,29700455,20132772,9567683,47.52,20132759
Debt impairment,,963238,0,1010344,1010344,834560,12018,0,846578,0,0,0,0,0,0,0,0,0,0,0,0,846578,1010340,-163762,-16.21,1010344
Depreciation and asset impairment,,33618096,0,33467014,33467014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33467004,-33467004,-100,33467014
Finance charges,,25319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Bulk purchases,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Other Materials,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contracted services,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Transfers and grants,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Other expenditure,,51996929,0,89497934,89497934,2884086,2408567,2002227,7294880,5730575,2288654,5730575,13749804,5085012,6567646,4720560,16373218,8900345,11219177,12902517,33022039,70439941,80783832,-10343891,-12.8,89497934
Loss on disposal of PPE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Expenditure,,139064745,0,214592703,214592703,8819561,7452843,6882308,23154712,10896357,7214164,10896357,29006878,5459787,6757603,26706264,38923654,31306472,22523440,12904083,66733995,157819239,201427548,-43608309,-21.649625104903723,214592703
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,37072517,0,31396765,31396765,-8814561,61890874,-6569300,46507013,-6952556,-6178809,-6952556,-20083921,-5459787,53465700,-26673114,21332799,-30935330,-21488994,-6539015,-58963339,-11207448,-7604016,-3603432,47.388537846317,31396765
Transfers recognised - capital,,21545379,0,2000000,2000000,0,15014000,0,15014000,0,17791000,0,17791000,0,0,0,0,0,0,0,0,32805000,53865924,-21060924,-39.1,2000000
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,58617896,0,33396765,33396765,-8814561,76904874,-6569300,61521013,-6952556,11612191,-6952556,-2292921,-5459787,53465700,-26673114,21332799,-30935330,-21488994,-6539015,-58963339,21597552,46261908,-24664356,-53.31461037015593,33396765
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,58617896,0,33396765,33396765,-8814561,76904874,-6569300,61521013,-6952556,11612191,-6952556,-2292921,-5459787,53465700,-26673114,21332799,-30935330,-21488994,-6539015,-58963339,21597552,46261908,-24664356,-53.31461037015593,33396765
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,58617896,0,33396765,33396765,-8814561,76904874,-6569300,61521013,-6952556,11612191,-6952556,-2292921,-5459787,53465700,-26673114,21332799,-30935330,-21488994,-6539015,-58963339,21597552,46261908,-24664356,-53.31461037015593,33396765
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,58617896,0,33396765,33396765,-8814561,76904874,-6569300,61521013,-6952556,11612191,-6952556,-2292921,-5459787,53465700,-26673114,21332799,-30935330,-21488994,-6539015,-58963339,21597552,46261908,-24664356,-53.31461037015593,33396765
