North West: Moretele(NW371) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Employee related costs,,56624069,0,73931000,86295000,4690584,4938805,4868830,14498219,4957087,5563182,5065165,15585434,5313763,5027807,5141860,15483430,6869776,5229455,5935393,18034624,63601707,73930848,-10329141,-13.97,86295000
Remuneration of councillors,,16635126,0,17831000,0,1395223,1395224,1395223,4185670,1399459,1399459,1403695,4202613,1400397,1336515,1355511,4092423,2157866,1442281,1413424,5013571,17494277,17831244,-336967,-1.89,0
Debt impairment,,14656315,0,8387000,8387000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8387004,-8387004,-100,8387000
Depreciation and asset impairment,,85731612,0,5870000,5870000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5869968,-5869968,-100,5870000
Finance charges,,10076,0,120000,120000,0,0,0,0,0,0,0,0,0,15870,0,15870,0,0,0,0,15870,120000,-104130,-86.78,120000
Bulk purchases,,29502514,0,47295000,47295000,7088189,4737935,1972926,13799050,0,2484750,0,2484750,-245614,7735673,2060927,9550986,-253658,1936692,8297716,9980750,35815536,47295000,-11479464,-24.27,47295000
Other Materials,,8169386,0,17905000,18857000,318711,1665878,1458464,3443053,5934772,-3371295,412184,2975661,362616,21184,906369,1290169,3231305,607450,949456,4788211,12497094,17904568,-5407474,-30.2,18857000
Contracted services,,14413883,0,28680000,37557000,2128132,1687056,2883305,6698493,2819978,4350347,3123290,10293615,2792033,2149794,2781754,7723581,2779334,2589082,2711244,8079660,32795349,28680065,4115284,14.35,37557000
Transfers and grants,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Other expenditure,,90750851,0,82181000,80993000,3359054,5583948,3574850,12517852,4472818,5143781,4179660,13796259,4249332,7274890,5617748,17141970,4639875,4845515,5689172,15174562,58630643,82180569,-23549926,-28.66,80993000
Loss on disposal of PPE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Expenditure,,316493832,0,282200000,285374000,18979893,20008846,16153598,55142337,19584114,15570224,14183994,49338332,13872527,23561733,17864169,55298429,19424498,16650475,24996405,61071378,220850476,282199266,-61348790,-21.73952855001402,285374000
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,-86647293,0,14228000,16285000,71946874,-10119678,-9657821,52169375,-12397666,47257208,-7406844,27452698,16816020,-21993689,48842852,43665183,-11989643,-16230371,-7254180,-35474194,87813062,14228767,73584295,517.1515915609554,16285000
Transfers recognised - capital,,121078686,0,107110000,157089000,551541,1018000,7810236,9379777,5000000,0,764000,5764000,0,0,9557910,9557910,0,0,0,0,24701687,107109950,-82408263,-76.94,157089000
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,34431393,0,121338000,173374000,72498415,-9101678,-1847585,61549152,-7397666,47257208,-6642844,33216698,16816020,-21993689,58400762,53223093,-11989643,-16230371,-7254180,-35474194,112514749,121338717,-8823968,-7.272178425951216,173374000
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,34431393,0,121338000,173374000,72498415,-9101678,-1847585,61549152,-7397666,47257208,-6642844,33216698,16816020,-21993689,58400762,53223093,-11989643,-16230371,-7254180,-35474194,112514749,121338717,-8823968,-7.272178425951216,173374000
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,34431393,0,121338000,173374000,72498415,-9101678,-1847585,61549152,-7397666,47257208,-6642844,33216698,16816020,-21993689,58400762,53223093,-11989643,-16230371,-7254180,-35474194,112514749,121338717,-8823968,-7.272178425951216,173374000
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,34431393,0,121338000,173374000,72498415,-9101678,-1847585,61549152,-7397666,47257208,-6642844,33216698,16816020,-21993689,58400762,53223093,-11989643,-16230371,-7254180,-35474194,112514749,121338717,-8823968,-7.272178425951216,173374000
