Limpopo: Musina(LIM341) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Debt impairment,,0,0,500000,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,-500000,-100,500000
Depreciation and asset impairment,,22442736,0,19947000,24947000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19947300,-19947300,-100,24947000
Finance charges,,3003493,0,850000,1736000,0,0,0,0,0,0,815576,815576,0,0,0,0,0,0,0,0,815576,850000,-34424,-4.05,1736000
Bulk purchases,,44211670,0,36479568,48841000,0,3049583,5705018,8754601,5130554,5431524,8157430,18719508,1055020,1221947,8002393,10279360,2500547,2141528,1365679,6007754,43761223,36479568,7281655,19.96,48841000
Other Materials,,12389018,0,4340000,4340000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4339640,-4339640,-100,4340000
Contracted services,,5431606,0,8069000,5502000,548822,18593,548823,1116238,817792,202579,490576,1510947,485982,421988,773740,1681710,547011,245508,233625,1026144,5335039,8069000,-2733961,-33.88,5502000
Transfers and grants,,6504975,0,0,315000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,315000
Other expenditure,,30429638,0,38791100,48014872,17259657,7872183,6708403,31840243,9839599,5890568,17183416,32913583,1983487,2243445,5613761,9840693,3678700,5523755,5906130,15108585,89703104,19848933,69854171,351.93,48014872
Loss on disposal of PPE,,0,0,0,0,6880598,2147538,2987100,12015236,0,0,0,0,0,0,0,0,0,0,0,0,12015236,,12015236,0,0
Total Expenditure,,205986844,0,195663668,224175872,31852818,20650143,23525351,76028312,23349973,18543245,34663027,76556245,11337180,11690321,25776860,48804361,15143693,15826451,15657070,46627214,248016132,176721441,71294691,40.342977397971765,224175872
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,-56422566,0,-8435668,-14940375,-1935556,4822722,1939688,4826854,2243204,14948237,726097,17917538,814445,293178,2545124,3652747,-3964433,819013,-42013,-3187433,23209706,10506654,12703052,120.90482850201406,-14940375
Transfers recognised - capital,,0,0,18943000,18943000,0,0,0,0,0,0,0,0,0,476,12629000,12629476,0,0,0,0,12629476,18943000,-6313524,-33.33,18943000
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,-56422566,0,10507332,4002625,-1935556,4822722,1939688,4826854,2243204,14948237,726097,17917538,814445,293654,15174124,16282223,-3964433,819013,-42013,-3187433,35839182,29449654,6389528,21.696445058403743,4002625
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,-56422566,0,10507332,4002625,-1935556,4822722,1939688,4826854,2243204,14948237,726097,17917538,814445,293654,15174124,16282223,-3964433,819013,-42013,-3187433,35839182,29449654,6389528,21.696445058403743,4002625
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,-56422566,0,10507332,4002625,-1935556,4822722,1939688,4826854,2243204,14948237,726097,17917538,814445,293654,15174124,16282223,-3964433,819013,-42013,-3187433,35839182,29449654,6389528,21.696445058403743,4002625
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,-56422566,0,10507332,4002625,-1935556,4822722,1939688,4826854,2243204,14948237,726097,17917538,814445,293654,15174124,16282223,-3964433,819013,-42013,-3187433,35839182,29449654,6389528,21.696445058403743,4002625
