North West: Ratlou(NW381) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Transfers recognised - operational,,75677228,0,88717000,89752600,34406000,1655769,0,36061769,0,21936000,0,21936000,0,527000,29163842,29690842,0,1035600,3000,1038600,88727211,88717000,10211,0.01,89752600
Other own revenue,,7396463,0,7600000,29926584,66125,56118,11015,133258,50012,21089,17234,88335,40789,12484493,280577,12805859,2669561,17486,95865,2782912,15810364,7600000,8210364,108.03,29926584
Gains on disposal of PPE,,1041000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Revenue (excl. capital transfers and contributions),,96256243,0,136110816,159473000,56456543,2010067,303226,58769836,329308,58702331,4060904,63092543,293340,13238744,29679721,43211805,2985281,1322395,363576,4671252,169745436,136110355,33635081,24.711625357233107,159473000
,,,,,,,,,,,,,,,,,,,,,,,,,,
Expenditure By Type,,,,,,,,,,,,,,,,,,,,,,,,,,
Employee related costs,,36493922,0,43561380,42791380,3130695,3086958,3140773,9358426,3058896,5214906,3361324,11635126,3212450,3329585,3159243,9701278,3146461,3148490,3204332,9499283,40194113,43561453,-3367340,-7.73,42791380
Remuneration of councillors,,8602846,0,8715000,8967000,683318,707596,775496,2166410,758676,727629,874771,2361076,712128,748705,705226,2166059,1193270,767542,767544,2728356,9421901,8714925,706976,8.11,8967000
Debt impairment,,0,0,3120000,3120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3120000,-3120000,-100,3120000
Depreciation and asset impairment,,7238383,0,7800000,7800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7800000,-7800000,-100,7800000
Finance charges,,0,0,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80004,-80004,-100,0
Bulk purchases,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Other Materials,,4567003,0,4050000,4105164,500328,425669,469790,1395787,3000,275208,373204,651412,246633,396463,749501,1392597,4156,154763,59729,218648,3658444,4050000,-391556,-9.67,4105164
Contracted services,,9544512,0,3820000,7379000,405651,485718,498472,1389841,461369,436625,436625,1334619,436625,436626,436625,1309876,436625,436625,436625,1309875,5344211,3820004,1524207,39.9,7379000
Transfers and grants,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Other expenditure,,28781680,0,39810181,41268733,3840344,2098850,2471413,8410607,1768435,1878706,4847414,8494555,2863323,4604440,1672397,9140160,2350993,3632521,3196159,9179673,35224995,39810000,-4585005,-11.52,41268733
Loss on disposal of PPE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Expenditure,,95228346,0,110956561,115431277,8560336,6804791,7355944,22721071,6050376,8533074,9893338,24476788,7471159,9515819,6722992,23709970,7131505,8139941,7664389,22935835,93843664,110956386,-17112722,-15.422926626323246,115431277
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,1027897,0,25154255,44041723,47896207,-4794724,-7052718,36048765,-5721068,50169257,-5832434,38615755,-7177819,3722925,22956729,19501835,-4146224,-6817546,-7300813,-18264583,75901772,25153969,50747803,201.74869023651897,44041723
Transfers recognised - capital,,38796000,0,26364000,26364000,12950000,0,500000,13450000,0,0,10382000,10382000,0,0,0,0,0,0,0,0,23832000,26364000,-2532000,-9.6,26364000
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,39823897,0,51518255,70405723,60846207,-4794724,-6552718,49498765,-5721068,50169257,4549566,48997755,-7177819,3722925,22956729,19501835,-4146224,-6817546,-7300813,-18264583,99733772,51517969,48215803,93.59026362238775,70405723
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,39823897,0,51518255,70405723,60846207,-4794724,-6552718,49498765,-5721068,50169257,4549566,48997755,-7177819,3722925,22956729,19501835,-4146224,-6817546,-7300813,-18264583,99733772,51517969,48215803,93.59026362238775,70405723
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,39823897,0,51518255,70405723,60846207,-4794724,-6552718,49498765,-5721068,50169257,4549566,48997755,-7177819,3722925,22956729,19501835,-4146224,-6817546,-7300813,-18264583,99733772,51517969,48215803,93.59026362238775,70405723
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,39823897,0,51518255,70405723,60846207,-4794724,-6552718,49498765,-5721068,50169257,4549566,48997755,-7177819,3722925,22956729,19501835,-4146224,-6817546,-7300813,-18264583,99733772,51517969,48215803,93.59026362238775,70405723
