Kwazulu-Natal: Umhlabuyalingana(KZN271) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Other own revenue,,778789,0,142000,7740604,10844,14902,16660,42406,98911,2800,34333,136044,13762,10026,39879,63667,88160,10445,4276,102881,344998,142137,202861,142.72,7740604
Gains on disposal of PPE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Revenue (excl. capital transfers and contributions),,97477222,0,116739436,139679800,39274604,4502745,4432975,48210324,4485465,33539967,4429394,42454826,4089149,2779137,26957327,33825613,3396947,2952756,3518410,9868113,134358876,116739573,17619303,15.092828033558082,139679800
,,,,,,,,,,,,,,,,,,,,,,,,,,
Expenditure By Type,,,,,,,,,,,,,,,,,,,,,,,,,,
Employee related costs,,21458111,0,32830000,35431091,2195877,2258125,2312095,6766097,2354572,2466078,3065165,7885815,2454544,2628882,2447734,7531160,2469992,2499367,2486201,7455560,29638632,32830121,-3191489,-9.72,35431091
Remuneration of councillors,,8646949,0,8364303,8364303,641531,637902,637901,1917334,620728,620732,632152,1873612,635848,635831,635848,1907527,635839,637901,1045767,2319507,8017980,8364303,-346323,-4.14,8364303
Debt impairment,,686713,0,2700000,2700030,0,0,0,0,0,0,0,0,0,5585975,557031,6143006,0,0,0,0,6143006,2700030,3442976,127.52,2700030
Depreciation and asset impairment,,10937617,0,7738000,7737715,0,0,0,0,0,0,5789320,5789320,0,0,0,0,0,0,0,0,5789320,7737715,-1948395,-25.18,7737715
Finance charges,,0,0,0,105039,0,0,0,0,0,0,0,0,0,4831,0,4831,0,0,0,0,4831,,4831,0,105039
Bulk purchases,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Other Materials,,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,180,0,0,0,0,180,,180,0,0
Contracted services,,4594249,0,36851000,3947000,246339,328917,328917,904173,328917,863433,328918,1521268,328917,496404,442973,1268294,20109,0,0,20109,3713844,36850799,-33136955,-89.92,3947000
Transfers and grants,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Other expenditure,,40783681,0,16249999,61868000,2121668,2721225,4549501,9392394,5272805,2099243,6460837,13832885,5320032,3662414,6767443,15749889,3808500,4577119,4767317,13152936,52128104,16249760,35878344,220.79,61868000
Loss on disposal of PPE,,23853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Expenditure,,87131173,0,104733302,120153178,5205415,5946169,7828414,18979998,8577022,6049486,16276392,30902900,8739341,13014517,10851029,32604887,6934440,7714387,8299285,22948112,105435897,104732728,703169,0.6713937595514555,120153178
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,10346049,0,12006134,19526622,34069189,-1443424,-3395439,29230326,-4091557,27490481,-11846998,11551926,-4650192,-10235380,16106298,1220726,-3537493,-4761631,-4780875,-13079999,28922979,12006845,16916134,140.88741880152529,19526622
Transfers recognised - capital,,30423966,0,34590000,37802561,1360141,0,1667623,3027764,4677821,787869,7656044,13121734,3612026,3276932,8595301,15484259,3411602,638574,1473761,5523937,37157694,34590000,2567694,7.42,37802561
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,40770015,0,46596134,57329183,35429330,-1443424,-1727816,32258090,586264,28278350,-4190954,24673660,-1038166,-6958448,24701599,16704985,-125891,-4123057,-3307114,-7556062,66080673,46596845,19483828,41.8136206432002,57329183
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,40770015,0,46596134,57329183,35429330,-1443424,-1727816,32258090,586264,28278350,-4190954,24673660,-1038166,-6958448,24701599,16704985,-125891,-4123057,-3307114,-7556062,66080673,46596845,19483828,41.8136206432002,57329183
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,40770015,0,46596134,57329183,35429330,-1443424,-1727816,32258090,586264,28278350,-4190954,24673660,-1038166,-6958448,24701599,16704985,-125891,-4123057,-3307114,-7556062,66080673,46596845,19483828,41.8136206432002,57329183
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,40770015,0,46596134,57329183,35429330,-1443424,-1727816,32258090,586264,28278350,-4190954,24673660,-1038166,-6958448,24701599,16704985,-125891,-4123057,-3307114,-7556062,66080673,46596845,19483828,41.8136206432002,57329183
