Eastern Cape: Nkonkobe(EC127) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Other expenditure,,50698073,0,60340556,57418925,2408805,6051568,4217729,12678102,1574726,1613809,4477918,7666453,3227499,3117218,3608839,9953556,607367,3276093,1537298,5420758,35718869,66227141,-30508272,-46.07,57418925
Loss on disposal of PPE,,851156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Expenditure,,242108152,0,208547582,185393754,15026396,14479913,15984720,45491029,10121634,10390408,15806621,36318663,13163338,13115527,19803512,46082377,14386511,12080588,16599360,43066459,170958528,208547865,-37589337,-18.024321179217058,185393754
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,-56124164,0,8088600,21152170,34110663,-14479913,-3668679,15962071,-3848002,24686827,-11484162,9354663,-8590858,-3665171,21454857,9198828,-9262115,-9173341,-10819310,-29254766,5260796,8088315,-2827519,-34.95807223136092,21152170
Transfers recognised - capital,,32217988,0,32228000,2366838,8735000,0,0,8735000,0,0,10736000,10736000,0,0,0,0,6321514,0,0,6321514,25792514,32228000,-6435486,-19.97,2366838
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,-23906176,0,40316600,23519008,42845663,-14479913,-3668679,24697071,-3848002,24686827,-748162,20090663,-8590858,-3665171,21454857,9198828,-2940601,-9173341,-10819310,-22933252,31053310,40316315,-9263005,-22.97582256711706,23519008
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,-23906176,0,40316600,23519008,42845663,-14479913,-3668679,24697071,-3848002,24686827,-748162,20090663,-8590858,-3665171,21454857,9198828,-2940601,-9173341,-10819310,-22933252,31053310,40316315,-9263005,-22.97582256711706,23519008
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,-23906176,0,40316600,23519008,42845663,-14479913,-3668679,24697071,-3848002,24686827,-748162,20090663,-8590858,-3665171,21454857,9198828,-2940601,-9173341,-10819310,-22933252,31053310,40316315,-9263005,-22.97582256711706,23519008
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,-23906176,0,40316600,23519008,42845663,-14479913,-3668679,24697071,-3848002,24686827,-748162,20090663,-8590858,-3665171,21454857,9198828,-2940601,-9173341,-10819310,-22933252,31053310,40316315,-9263005,-22.97582256711706,23519008
