Eastern Cape: Sakhisizwe(EC138) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Agency services,,5200219,0,0,0,0,0,0,0,0,3610939,0,3610939,0,0,1191670,1191670,0,0,0,0,4802609,18610008,-13807399,-74.19,0
Transfers recognised - operational,,46427408,0,0,0,19263682,219,0,19263901,0,16217065,94750,16311815,769,922758,14106387,15029914,0,5501,19066,24567,50630197,53757000,-3126803,-5.82,0
Other own revenue,,15505404,0,130473,130473,37099355,143822,1005038,38248215,0,158123,137519,295642,146269,172750,206425,525444,196424,224776,173658,594858,39664159,6664056,33000103,495.2,130473
Gains on disposal of PPE,,119167,0,0,0,0,84729,0,84729,0,0,0,0,0,0,0,0,0,0,0,0,84729,118992,-34263,-28.79,0
Total Revenue (excl. capital transfers and contributions),,98965966,0,130473,130473,65068444,2004729,2543060,69616233,0,22162404,1679700,23842104,2871231,2805700,16876609,22553540,2393609,1842492,1470463,5706564,121718441,108958056,12760385,11.71128181655517,130473
,,,,,,,,,,,,,,,,,,,,,,,,,,
Expenditure By Type,,,,,,,,,,,,,,,,,,,,,,,,,,
Employee related costs,,31602072,0,0,0,9661003,2689149,2769028,15119180,0,2756942,2385690,5142632,2353083,2626957,2207524,7187564,2204060,2192659,2322877,6719596,34168972,36327912,-2158940,-5.94,0
Remuneration of councillors,,5370904,0,0,0,447859,447859,447859,1343577,0,447876,441192,889068,405673,405673,405673,1217019,681476,464431,468187,1614094,5063758,7748592,-2684834,-34.65,0
Debt impairment,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11396124,-11396124,-100,0
Depreciation and asset impairment,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4916004,-4916004,-100,0
Finance charges,,17216,0,0,0,54692,46717,40033,141442,0,34577,32869,67446,29975,24407,7404,61786,20864,19035,14181,54080,324754,396636,-71882,-18.12,0
Bulk purchases,,0,0,0,0,950738,1018025,879137,2847900,0,701720,614450,1316170,575751,585969,537774,1699494,636265,649849,854782,2140896,8004460,9789156,-1784696,-18.23,0
Other Materials,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43808,115823,325945,485576,485576,,485576,0,0
Contracted services,,449593,0,0,0,66959,559,304793,372311,0,308553,156050,464603,156050,3551,307046,466647,168143,148994,123107,440244,1743805,1112004,631801,56.82,0
Transfers and grants,,4156246,0,0,0,0,211950,415434,627384,0,1202283,472047,1674330,602823,358499,1096627,2057949,57398,293158,2269804,2620360,6980023,5346000,1634023,30.57,0
Other expenditure,,36817615,0,106383,106383,2478386,1373183,1941104,5792673,0,2039261,2413360,4452621,1008313,2046925,1337608,4392846,2516688,1255954,1404996,5177638,19815778,25300872,-5485094,-21.68,106383
Loss on disposal of PPE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Expenditure,,78413646,0,106383,106383,13659637,5787442,6797388,26244467,0,7491212,6515658,14006870,5131668,6051981,5899656,17083305,6328702,5139903,7783879,19252484,76587126,102333300,-25746174,-25.159135882454684,106383
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,20552320,0,24090,24090,51408807,-3782713,-4254328,43371766,0,14671192,-4835958,9835234,-2260437,-3246281,10976953,5470235,-3935093,-3297411,-6313416,-13545920,45131315,6624756,38506559,581.2524868840453,24090
Transfers recognised - capital,,20851376,0,0,0,0,4913102,239975,5153077,0,549332,1433332,1982664,0,963465,258244,1221709,297632,341453,1395089,2034174,10391624,17463996,-7072372,-40.5,0
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,41403696,0,24090,24090,51408807,1130389,-4014353,48524843,0,15220524,-3402626,11817898,-2260437,-2282816,11235197,6691944,-3637461,-2955958,-4918327,-11511746,55522939,24088752,31434187,130.4932152566476,24090
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,41403696,0,24090,24090,51408807,1130389,-4014353,48524843,0,15220524,-3402626,11817898,-2260437,-2282816,11235197,6691944,-3637461,-2955958,-4918327,-11511746,55522939,24088752,31434187,130.4932152566476,24090
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,41403696,0,24090,24090,51408807,1130389,-4014353,48524843,0,15220524,-3402626,11817898,-2260437,-2282816,11235197,6691944,-3637461,-2955958,-4918327,-11511746,55522939,24088752,31434187,130.4932152566476,24090
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,41403696,0,24090,24090,51408807,1130389,-4014353,48524843,0,15220524,-3402626,11817898,-2260437,-2282816,11235197,6691944,-3637461,-2955958,-4918327,-11511746,55522939,24088752,31434187,130.4932152566476,24090
