Kwazulu-Natal: Umzimkhulu(KZN435) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Interest earned - outstanding debtors,,147238,0,250000,250000,15114,6763,4838,26715,4867,9699,3826,18392,9701,22815,16131,48647,16431,11732,12430,40593,134347,250000,-115653,-46.26,250000
Dividends received,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Fines,,531781,0,600000,1000000,61847,87150,97170,246167,45875,60695,45650,152220,47230,24580,39950,111760,42650,75415,55600,173665,683812,600000,83812,13.97,1000000
Licences and permits,,273316,0,250000,375000,32175,45535,47993,125703,60009,45364,44320,149693,62275,33663,25681,121619,55132,18791,19294,93217,490232,250000,240232,96.09,375000
Agency services,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Transfers recognised - operational,,101530138,0,123111320,123116320,47773000,5380000,0,53153000,0,39304060,0,39304060,0,574000,33096320,33670320,0,0,0,0,126127380,123111320,3016060,2.45,123116320
Other own revenue,,4834029,0,1424141,3513865,738414,235561,1050281,2024256,401236,649078,130267,1180581,1062749,222778,175872,1461399,72885,403352,176933,653170,5319406,1424142,3895264,273.52,3513865
Gains on disposal of PPE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Revenue (excl. capital transfers and contributions),,119441915,0,138049461,141747185,54459779,6668085,2190569,63318433,1279842,40861696,988491,43130029,2038007,1669812,34184270,37892089,977810,1340271,1138774,3456855,147797406,138049462,9747944,7.061196660078255,141747185
,,,,,,,,,,,,,,,,,,,,,,,,,,
Expenditure By Type,,,,,,,,,,,,,,,,,,,,,,,,,,
Employee related costs,,39719108,0,43690416,45424516,3475746,3571625,3449746,10497117,3770126,3666252,3862050,11298428,3754127,3678753,3759174,11192054,3787122,3678117,4646605,12111844,45099443,43690416,1409027,3.23,45424516
Remuneration of councillors,,13189971,0,13184937,14728650,1001976,1002476,1002960,3007412,1004125,1003981,1003981,3012087,1134774,1138543,1141561,3414878,1681709,1204526,1202380,4088615,13522992,13184937,338055,2.56,14728650
Debt impairment,,272969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Depreciation and asset impairment,,17900215,0,14250000,14250000,3081403,2890289,2980767,8952459,3035017,3051016,3059541,9145574,3058248,3080433,3080433,9219114,3086879,3566773,3562281,10215933,37533080,14250000,23283080,163.39,14250000
Finance charges,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Bulk purchases,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Other Materials,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contracted services,,0,0,7420000,8320000,629937,566755,704544,1901236,647162,817582,762206,2226950,806438,849198,1053151,2708787,1053523,593031,707449,2354003,9190976,7420000,1770976,23.87,8320000
Transfers and grants,,0,0,1540000,3740000,809074,295952,298852,1403878,295397,295422,297237,888056,297785,294843,294052,886680,297493,296941,297734,892168,4070782,1540000,2530782,164.34,3740000
Other expenditure,,50122870,0,67011547,65612577,1764908,3162647,2978684,7906239,3337689,2996536,5802809,12137034,2406639,2856346,3042129,8305114,2245891,4686534,5155279,12087704,40436091,67011500,-26575409,-39.66,65612577
Loss on disposal of PPE,,17774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Expenditure,,121222907,0,147096900,152075743,10763044,11489744,11415553,33668341,12089516,11830789,14787824,38708129,11458011,11898116,12370500,35726627,12152617,14025922,15571728,41750267,149853364,147096853,2756511,1.8739428776222695,152075743
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,-1780992,0,-9047439,-10328558,43696735,-4821659,-9224984,29650092,-10809674,29030907,-13799333,4421900,-9420004,-10228304,21813770,2165462,-11174807,-12685651,-14432954,-38293412,-2055958,-9047391,6991433,-77.27568091176782,-10328558
Transfers recognised - capital,,86206713,0,70396000,84895680,31587000,0,0,31587000,5000000,3750000,28270000,37020000,2250000,1250000,10788680,14288680,0,0,0,0,82895680,70395680,12500000,17.76,84895680
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,84425721,0,61348561,74567122,75283735,-4821659,-9224984,61237092,-5809674,32780907,14470667,41441900,-7170004,-8978304,32602450,16454142,-11174807,-12685651,-14432954,-38293412,80839722,61348289,19491433,31.77176302341537,74567122
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,84425721,0,61348561,74567122,75283735,-4821659,-9224984,61237092,-5809674,32780907,14470667,41441900,-7170004,-8978304,32602450,16454142,-11174807,-12685651,-14432954,-38293412,80839722,61348289,19491433,31.77176302341537,74567122
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,84425721,0,61348561,74567122,75283735,-4821659,-9224984,61237092,-5809674,32780907,14470667,41441900,-7170004,-8978304,32602450,16454142,-11174807,-12685651,-14432954,-38293412,80839722,61348289,19491433,31.77176302341537,74567122
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,84425721,0,61348561,74567122,75283735,-4821659,-9224984,61237092,-5809674,32780907,14470667,41441900,-7170004,-8978304,32602450,16454142,-11174807,-12685651,-14432954,-38293412,80839722,61348289,19491433,31.77176302341537,74567122
