Eastern Cape: Amahlathi(EC124) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Interest earned - outstanding debtors,,1829364,0,1500000,1500000,169258,202253,205325,576836,170383,139204,142744,452331,150610,205031,220673,576314,196371,200673,184525,581569,2187050,1500000,687050,45.8,1500000
Dividends received,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Fines,,37581,0,569352,302352,3008,5927,3228,12163,3203,4998,2975,11176,3569,4616,4126,12311,1931,2750,765,5446,41096,569352,-528256,-92.78,302352
Licences and permits,,0,0,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,-504,-100,0
Agency services,,2098461,0,2670000,2870000,210728,186027,280388,677143,204430,185054,92596,482080,343753,151446,299553,794752,144485,314975,189312,648772,2602747,2670000,-67253,-2.52,2870000
Transfers recognised - operational,,109977847,0,115320852,114292000,41714000,917333,16667,42648000,1105000,-934000,36062000,36233000,457797,0,28542000,28999797,102971,2021510,26664,2151145,110031942,115320852,-5288910,-4.59,114292000
Other own revenue,,1442804,0,39223179,44523000,227214,545079,65835,838128,289583,93499,63866,446948,40572,49505,45521,135598,38024,6485,164473,208982,1629656,39223176,-37593520,-95.85,44523000
Gains on disposal of PPE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Revenue (excl. capital transfers and contributions),,162755212,0,214090491,215844704,47416402,6065185,5515337,58996924,7137125,4027755,42648071,53812951,4086073,6017507,33927135,44030715,4129552,3040529,10883100,18053181,174893771,214090488,-39196717,-18.308481318422704,215844704
,,,,,,,,,,,,,,,,,,,,,,,,,,
Expenditure By Type,,,,,,,,,,,,,,,,,,,,,,,,,,
Employee related costs,,56328496,0,67512252,70101000,4889302,518862,4581142,9989306,9938226,7998935,5371491,23308652,5570041,5001661,6292588,16864290,5887025,7057689,5964000,18908714,69070962,67512252,1558710,2.31,70101000
Remuneration of councillors,,10816366,0,12025704,13228274,949088,0,1053619,2002707,1952468,1006842,1035744,3995054,1002566,959420,1081366,3043352,1775257,1124001,1196292,4095550,13136663,12025704,1110959,9.24,13228274
Debt impairment,,0,0,5725716,5725716,0,0,1431429,1431429,477143,477143,477143,1431429,477143,477143,-477000,477286,0,0,0,0,3340144,5725716,-2385572,-41.66,5725716
Depreciation and asset impairment,,2521749,0,36320220,26320220,0,240,9080055,9080295,3026685,3026685,3227086,9280456,3026685,2617068,0,5643753,-1776565,-40,0,-1776605,22227899,36320220,-14092321,-38.8,26320220
Finance charges,,14974918,0,7119252,23044000,2734328,2641106,0,5375434,2617068,2617068,0,5234136,3587612,5632,0,3593244,850017,5341398,0,6191415,20394229,7119252,13274977,186.47,23044000
Bulk purchases,,15369819,0,21753096,21753096,39086,2507849,2584562,5131497,1615421,1478166,1532143,4625730,1379289,1407181,1462850,4249320,1363272,1469793,0,2833065,16839612,21753096,-4913484,-22.59,21753096
Other Materials,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contracted services,,1108619,0,1514916,2038000,22645,35749,91460,149854,81570,96314,72401,250285,68621,126477,70407,265505,46410,90186,128625,265221,930865,1514916,-584051,-38.55,2038000
Transfers and grants,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Other expenditure,,47032327,0,62119320,53634398,2205312,4089427,3907496,10202235,6118854,3954072,6442919,16515845,7140079,5332375,5319990,17792444,4159664,7368097,7400927,18928688,63439212,62119320,1319892,2.12,53634398
Loss on disposal of PPE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Expenditure,,148152294,0,214090476,215844704,10839761,9793233,22729763,43362757,25827435,20655225,18158927,64641587,22252036,15926957,13750201,51929194,12305080,22451124,14689844,49446048,209379586,214090476,-4710890,-2.200420162548473,215844704
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,14602918,0,15,0,36576641,-3728048,-17214426,15634167,-18690310,-16627470,24489144,-10828636,-18165963,-9909450,20176934,-7898479,-8175528,-19410595,-3806744,-31392867,-34485815,0,-34485827,0,0
Transfers recognised - capital,,6719758,0,29673000,34673000,8411000,0,0,8411000,0,0,0,0,-3245255,0,0,-3245255,144467,11351543,7012230,18508240,23673985,29673000,-5999015,-20.22,34673000
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,21322676,0,29673015,34673000,44987641,-3728048,-17214426,24045167,-18690310,-16627470,24489144,-10828636,-21411218,-9909450,20176934,-11143734,-8031061,-8059052,3205486,-12884627,-10811830,29673000,-40484842,-136.43663262898932,34673000
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,21322676,0,29673015,34673000,44987641,-3728048,-17214426,24045167,-18690310,-16627470,24489144,-10828636,-21411218,-9909450,20176934,-11143734,-8031061,-8059052,3205486,-12884627,-10811830,29673000,-40484842,-136.43663262898932,34673000
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,21322676,0,29673015,34673000,44987641,-3728048,-17214426,24045167,-18690310,-16627470,24489144,-10828636,-21411218,-9909450,20176934,-11143734,-8031061,-8059052,3205486,-12884627,-10811830,29673000,-40484842,-136.43663262898932,34673000
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,21322676,0,29673015,34673000,44987641,-3728048,-17214426,24045167,-18690310,-16627470,24489144,-10828636,-21411218,-9909450,20176934,-11143734,-8031061,-8059052,3205486,-12884627,-10811830,29673000,-40484842,-136.43663262898932,34673000
