Western Cape: Oudtshoorn(WC045) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Total Revenue (excl. capital transfers and contributions),,393842390,0,461276953,461276953,146672210,19752220,20607759,187032189,21430029,19838475,35552514,76821018,23300590,20427711,39380356,83108657,22167124,20968756,19033313,62169193,409131057,461277339,-52146282,-11.304756941463365,461276953
,,,,,,,,,,,,,,,,,,,,,,,,,,
Expenditure By Type,,,,,,,,,,,,,,,,,,,,,,,,,,
Employee related costs,,153370353,0,149021817,149021817,11489247,12494353,11997243,35980843,12033647,17654550,12300111,41988308,12373188,11943320,12000497,36317005,12238447,12618541,11926527,36783515,151069671,149021816,2047855,1.37,149021817
Remuneration of councillors,,8335730,0,8756897,8756897,657084,664489,688648,2010221,659014,685610,653525,1998149,652488,696540,797262,2146290,652426,705128,668675,2026229,8180889,8756892,-576003,-6.58,8756897
Debt impairment,,14340111,0,17224745,17224745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31139,31139,31139,17224752,-17193613,-99.82,17224745
Depreciation and asset impairment,,20494141,0,19393524,19393524,0,0,0,0,0,0,0,0,0,12929016,0,12929016,3232254,0,3232254,6464508,19393524,19393524,0,0,19393524
Finance charges,,11440125,0,10228080,10228080,0,10370,9908,20278,6120,5770,1797395,1809285,6515806,-3240232,175821,3451395,5,0,4723530,4723535,10004493,10228080,-223587,-2.19,10228080
Bulk purchases,,114059489,0,121042983,121042983,1124551,15677380,14097467,30899398,8597312,8901594,7820441,25319347,1452156,16570530,8065836,26088522,7315431,8314256,22373599,38003286,120310553,121042980,-732427,-0.61,121042983
Other Materials,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contracted services,,21769001,0,27348121,27348121,1992062,1323972,4646831,7962865,4405646,3216125,3873660,11495431,2267656,3467559,4780844,10516059,2926610,2559576,2287994,7774180,37748535,27348120,10400415,38.03,27348121
Transfers and grants,,0,0,1343547,1343547,22131,0,290370,312501,87410,6203391,54753,6345554,-250828,0,742974,492146,184686,41751,111212,337649,7487850,1343547,6144303,457.32,1343547
Other expenditure,,107909418,0,120385437,120385437,16189684,4412587,11746385,32348656,13211244,10040701,17508418,40760363,7648975,17063999,11306794,36019768,9907703,14588778,9827936,34324417,143453204,120385440,23067764,19.16,120385437
Loss on disposal of PPE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Expenditure,,451718368,0,474745151,474745151,31474759,34583151,43476852,109534762,39000393,46707741,44008303,129716437,30659441,59430732,37870028,127960201,36457562,38828030,55182866,130468458,497679858,474745151,22934707,4.830951290748413,474745151
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,-57875978,0,-13468198,-13468198,115197451,-14830931,-22869093,77497427,-17570364,-26869266,-8455789,-52895419,-7358851,-39003021,1510328,-44851544,-14290438,-17859274,-36149553,-68299265,-88548801,-13467812,-75080989,557.4846827383691,-13468198
Transfers recognised - capital,,40421361,0,31937000,31937000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31937000,-31937000,-100,31937000
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,-17454617,0,18468802,18468802,115197451,-14830931,-22869093,77497427,-17570364,-26869266,-8455789,-52895419,-7358851,-39003021,1510328,-44851544,-14290438,-17859274,-36149553,-68299265,-88548801,18469188,-107017989,-579.4406825032048,18468802
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,-17454617,0,18468802,18468802,115197451,-14830931,-22869093,77497427,-17570364,-26869266,-8455789,-52895419,-7358851,-39003021,1510328,-44851544,-14290438,-17859274,-36149553,-68299265,-88548801,18469188,-107017989,-579.4406825032048,18468802
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,-17454617,0,18468802,18468802,115197451,-14830931,-22869093,77497427,-17570364,-26869266,-8455789,-52895419,-7358851,-39003021,1510328,-44851544,-14290438,-17859274,-36149553,-68299265,-88548801,18469188,-107017989,-579.4406825032048,18468802
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,-17454617,0,18468802,18468802,115197451,-14830931,-22869093,77497427,-17570364,-26869266,-8455789,-52895419,-7358851,-39003021,1510328,-44851544,-14290438,-17859274,-36149553,-68299265,-88548801,18469188,-107017989,-579.4406825032048,18468802
