Kwazulu-Natal: Impendle(KZN224) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Other expenditure,,11501154,0,19442351,16523357,3378623,1393998,663899,5436520,819925,410150,1149034,2379109,1356730,581432,1005742,2943904,417160,713056,0,1130216,11889749,19872325,-7982576,-40.17,16523357
Loss on disposal of PPE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Expenditure,,44241098,0,40967325,40199942,7588645,3639521,4391329,15619495,4815995,4818939,4955708,14590642,3550614,3148501,3639522,10338637,3085726,2660478,0,5746204,46294978,41397617,4897361,11.830055338692564,40199942
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,-15344300,0,231,6834384,6391201,5523453,-3426375,8488279,-3699168,5578465,-4537651,-2658354,-2557450,-2400976,5523453,565027,-3045759,-2401087,0,-5446846,948106,-430206,1378312,-320.3841880401482,6834384
Transfers recognised - capital,,31425292,0,14735769,14736000,4716138,369142,1820635,6905915,2069832,1228816,1457817,4756465,168012,267077,369142,804231,489240,0,0,489240,12955851,14736000,-1780149,-12.08,14736000
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520000,-520000,-100,0
Surplus/(Deficit) after capital transfers and contributions,,16080992,0,14736000,21570384,11107339,5892595,-1605740,15394194,-1629336,6807281,-3079834,2098111,-2389438,-2133899,5892595,1369258,-2556519,-2401087,0,-4957606,13903957,14825794,-921837,-6.217791775604059,21570384
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,16080992,0,14736000,21570384,11107339,5892595,-1605740,15394194,-1629336,6807281,-3079834,2098111,-2389438,-2133899,5892595,1369258,-2556519,-2401087,0,-4957606,13903957,14825794,-921837,-6.217791775604059,21570384
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,16080992,0,14736000,21570384,11107339,5892595,-1605740,15394194,-1629336,6807281,-3079834,2098111,-2389438,-2133899,5892595,1369258,-2556519,-2401087,0,-4957606,13903957,14825794,-921837,-6.217791775604059,21570384
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,16080992,0,14736000,21570384,11107339,5892595,-1605740,15394194,-1629336,6807281,-3079834,2098111,-2389438,-2133899,5892595,1369258,-2556519,-2401087,0,-4957606,13903957,14825794,-921837,-6.217791775604059,21570384
