Free State: Letsemeng(FS161) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Contracted services,,4636840,0,4949000,6810000,566571,1022486,150289,1739346,411609,315272,393332,1120213,194493,415740,430204,1040437,20918,99322,901145,1021385,4921381,4948920,-27539,-0.56,6810000
Transfers and grants,,6221283,0,0,2734000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2734000
Other expenditure,,23438917,0,35226000,29047000,601489,1095058,1576771,3273318,1544971,758484,2286728,4590183,1345202,1095458,2881877,5322537,359989,852194,1079290,2291473,15477511,35224721,-19747210,-56.06,29047000
Loss on disposal of PPE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Expenditure,,112349441,0,120699000,124333331,4508047,9186972,7855852,21550871,6794001,5508048,6273734,18575783,6917880,6673047,8482716,22073643,5237056,6143559,9408173,20788788,82989085,120698938,-37709853,-31.24290372795161,124333331
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,-4922241,0,-8173649,-11808392,-469110,-5137695,-3813359,-9420164,-3164669,-1598211,13891968,9129088,-3155192,-2961348,-5137300,-11253840,-1347542,-2702953,-5058796,-9109291,-20654207,-8173589,-12480618,152.69446506302188,-11808392
Transfers recognised - capital,,22528553,0,35889000,32454000,3877000,0,0,3877000,0,0,0,0,0,0,0,0,0,0,0,0,3877000,35889000,-32012000,-89.2,32454000
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,17606312,0,27715351,20645608,3407890,-5137695,-3813359,-5543164,-3164669,-1598211,13891968,9129088,-3155192,-2961348,-5137300,-11253840,-1347542,-2702953,-5058796,-9109291,-16777207,27715411,-44492618,-160.53385605575178,20645608
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,17606312,0,27715351,20645608,3407890,-5137695,-3813359,-5543164,-3164669,-1598211,13891968,9129088,-3155192,-2961348,-5137300,-11253840,-1347542,-2702953,-5058796,-9109291,-16777207,27715411,-44492618,-160.53385605575178,20645608
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,17606312,0,27715351,20645608,3407890,-5137695,-3813359,-5543164,-3164669,-1598211,13891968,9129088,-3155192,-2961348,-5137300,-11253840,-1347542,-2702953,-5058796,-9109291,-16777207,27715411,-44492618,-160.53385605575178,20645608
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,17606312,0,27715351,20645608,3407890,-5137695,-3813359,-5543164,-3164669,-1598211,13891968,9129088,-3155192,-2961348,-5137300,-11253840,-1347542,-2702953,-5058796,-9109291,-16777207,27715411,-44492618,-160.53385605575178,20645608
