Northern Cape: Siyathemba(NC077) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Employee related costs,,30499201,0,39192000,39192000,2731957,2581876,2459539,7773372,0,2514454,2662181,5176635,2514454,2470972,2542638,7528064,2432392,2448310,2333697,7214399,27692470,33933138,-6240668,-18.39,39192000
Remuneration of councillors,,2020672,0,2575000,2575000,167293,167293,167293,501879,0,167293,167293,334586,167293,167293,167293,501879,167293,491614,252005,910912,2249256,2493840,-244584,-9.81,2575000
Debt impairment,,8139060,0,3194000,3194000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74798,-74798,-74798,3165290,-3240088,-102.36,3194000
Depreciation and asset impairment,,16953732,0,11105000,11105000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10587910,-10587910,-100,11105000
Finance charges,,669785,0,793000,793000,1358,286,6205,7849,0,2145,5742,7887,2145,6468,2277,10890,27,602,56442,57071,83697,1376436,-1292739,-93.92,793000
Bulk purchases,,13457492,0,14189000,14189000,1514859,1642007,-802360,2354506,0,175439,984364,1159803,175439,5379106,1177902,6732447,90074,1056567,2085861,3232502,13479258,17683952,-4204694,-23.78,14189000
Other Materials,,4364864,0,0,0,84355,93770,231423,409548,0,307794,88598,396392,307794,279513,291559,878866,145674,107703,162941,416318,2101124,,2101124,0,0
Contracted services,,5861742,0,2075000,2075000,120266,120349,794668,1035283,0,212426,343825,556251,212426,136368,131658,480452,217598,181059,165936,564593,2636579,699996,1936583,276.66,2075000
Transfers and grants,,70605,0,0,0,1677472,731027,760093,3168592,0,755349,911149,1666498,755349,975891,1064441,2795681,810046,925242,972662,2707950,10338721,813000,9525721,1171.68,0
Other expenditure,,8410959,0,14963000,14963000,459188,421213,445590,1325991,0,521429,1201520,1722949,521429,577304,1094399,2193132,724818,610916,493459,1829193,7071265,25552952,-18481687,-72.33,14963000
Loss on disposal of PPE,,7571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8571,8571,8571,,8571,0,0
Total Expenditure,,90455683,0,88086000,88086000,6756748,5757821,4062451,16577020,0,4656329,6364672,11021001,4656329,9992915,6472167,21121411,4587922,5822013,6456776,16866711,65586143,96306514,-30720371,-31.89853907493734,88086000
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,-33286216,0,-14097000,-14097000,7235686,6537773,-862077,12911382,0,5782958,-3214078,2568880,5782958,-6604083,-2811599,-3632724,-1424969,3228091,-2909643,-1106521,10741017,-27645809,38386826,-138.8522433906709,-14097000
Transfers recognised - capital,,25961490,0,17283000,17283000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23034996,-23034996,-100,17283000
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,-7324726,0,3186000,3186000,7235686,6537773,-862077,12911382,0,5782958,-3214078,2568880,5782958,-6604083,-2811599,-3632724,-1424969,3228091,-2909643,-1106521,10741017,-4610813,15351830,-332.9527786097593,3186000
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,-7324726,0,3186000,3186000,7235686,6537773,-862077,12911382,0,5782958,-3214078,2568880,5782958,-6604083,-2811599,-3632724,-1424969,3228091,-2909643,-1106521,10741017,-4610813,15351830,-332.9527786097593,3186000
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,-7324726,0,3186000,3186000,7235686,6537773,-862077,12911382,0,5782958,-3214078,2568880,5782958,-6604083,-2811599,-3632724,-1424969,3228091,-2909643,-1106521,10741017,-4610813,15351830,-332.9527786097593,3186000
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,-7324726,0,3186000,3186000,7235686,6537773,-862077,12911382,0,5782958,-3214078,2568880,5782958,-6604083,-2811599,-3632724,-1424969,3228091,-2909643,-1106521,10741017,-4610813,15351830,-332.9527786097593,3186000
