Kwazulu-Natal: Mkhambathini(KZN226) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Total Revenue (excl. capital transfers and contributions),,60798145,0,70017703,68176701,17032261,1522714,1666885,20221860,1701418,16396862,2014458,20112738,1921377,2270429,12436136,16627942,2056979,2082193,4858779,8997951,65960491,70017719,-4057228,-5.794573227956769,68176701
,,,,,,,,,,,,,,,,,,,,,,,,,,
Expenditure By Type,,,,,,,,,,,,,,,,,,,,,,,,,,
Employee related costs,,20059227,0,21968708,21968708,1236467,1400785,1518624,4155876,1404516,1299081,2020674,4724271,1271268,1473499,1279208,4023975,1376854,1134212,1423293,3934359,16838481,21968708,-5130227,-23.35,21968708
Remuneration of councillors,,4122707,0,4751991,4751991,335286,334330,333752,1003368,335484,333702,334039,1003225,338433,333956,335022,1007411,737310,370651,370394,1478355,4492359,4751991,-259632,-5.46,4751991
Debt impairment,,1765002,0,0,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,800000
Depreciation and asset impairment,,4039173,0,2541600,4541600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2541596,-2541596,-100,4541600
Finance charges,,0,0,127080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127076,-127076,-100,0
Bulk purchases,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Other Materials,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contracted services,,35181,0,300000,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,-300000,-100,300000
Transfers and grants,,8912807,0,4737966,0,0,0,0,0,0,0,0,0,0,0,2326546,2326546,4499633,3007613,0,7507246,9833792,4737962,5095830,107.55,0
Other expenditure,,13978553,0,16516915,32790235,1588436,1383280,2203513,5175229,1352388,1798095,1854644,5005127,1182922,2462478,1391392,5036792,1008897,1591570,3360404,5960871,21178019,16516919,4661100,28.22,32790235
Loss on disposal of PPE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Expenditure,,52912650,0,50944260,65152534,3160189,3118395,4055889,10334473,3092388,3430878,4209357,10732623,2792623,4269933,5332168,12394724,7622694,6104046,5154091,18880831,52342651,50944252,1398399,2.7449593331942532,65152534
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,7885495,0,19073443,3024167,13872072,-1595681,-2389004,9887387,-1390970,12965984,-2194899,9380115,-871246,-1999504,7103968,4233218,-5565715,-4021853,-295312,-9882880,13617840,19073467,-5455627,-28.60322667085119,3024167
Transfers recognised - capital,,15626040,0,16251000,16251000,900344,1288750,1724533,3913627,842847,193647,788444,1824938,0,0,14294100,14294100,3708148,2328477,3823732,9860357,29893022,16251000,13642022,83.95,16251000
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,23511535,0,35324443,19275167,14772416,-306931,-664471,13801014,-548123,13159631,-1406455,11205053,-871246,-1999504,21398068,18527318,-1857567,-1693376,3528420,-22523,43510862,35324467,8186395,23.174857811725794,19275167
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,23511535,0,35324443,19275167,14772416,-306931,-664471,13801014,-548123,13159631,-1406455,11205053,-871246,-1999504,21398068,18527318,-1857567,-1693376,3528420,-22523,43510862,35324467,8186395,23.174857811725794,19275167
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,23511535,0,35324443,19275167,14772416,-306931,-664471,13801014,-548123,13159631,-1406455,11205053,-871246,-1999504,21398068,18527318,-1857567,-1693376,3528420,-22523,43510862,35324467,8186395,23.174857811725794,19275167
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,23511535,0,35324443,19275167,14772416,-306931,-664471,13801014,-548123,13159631,-1406455,11205053,-871246,-1999504,21398068,18527318,-1857567,-1693376,3528420,-22523,43510862,35324467,8186395,23.174857811725794,19275167
