Northern Cape: Kamiesberg(NC064) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Employee related costs,,14794836,0,15036000,14084667,1350302,1189417,1334662,3874381,1270931,1209865,1253946,3734742,1220319,1244856,1184177,3649352,1227057,1231520,1549287,4007864,15266339,15036000,230339,1.53,14084667
Remuneration of councillors,,1809256,0,2532000,2532000,133193,133193,133193,399579,133193,133193,133193,399579,133193,134445,134445,402083,134445,134445,134445,403335,1604576,2532000,-927424,-36.63,2532000
Debt impairment,,2847077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Depreciation and asset impairment,,8627323,0,2872000,2872000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195091,195091,195091,2871540,-2676449,-93.21,2872000
Finance charges,,700289,0,0,0,0,0,0,0,0,0,625411,625411,0,0,0,0,0,0,83834,83834,709245,,709245,0,0
Bulk purchases,,10332701,0,9186000,7804000,361142,255853,110787,727782,165380,864555,343961,1373896,272416,89194,516723,878333,205782,957384,30245,1193411,4173422,9186047,-5012625,-54.57,7804000
Other Materials,,935797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contracted services,,577842,0,0,0,0,0,0,0,20336,0,0,20336,0,0,0,0,0,0,0,0,20336,,20336,0,0
Transfers and grants,,7609310,0,0,0,224425,244036,419966,888427,449113,222913,545112,1217138,180100,392141,194632,766873,210243,229632,358701,798576,3671014,,3671014,0,0
Other expenditure,,5425636,0,7618000,9889573,267318,324775,339019,931112,241108,502491,3399247,4142846,423182,318811,328632,1070625,257314,358810,45303,661427,6806010,7618154,-812144,-10.66,9889573
Loss on disposal of PPE,,17955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Expenditure,,53678022,0,37244000,37182240,2336380,2147274,2337627,6821281,2280061,2933017,6300870,11513948,2229210,2179447,2358609,6767266,2034841,2911791,2396906,7343538,32446033,37243741,-4797708,-12.881917528102239,37182240
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,-20555733,0,-889750,904760,4053576,111071,-1330838,2833809,5670721,-1724066,-4974302,-1027647,4075683,-1037279,-1054603,1983801,-671919,1084869,-596834,-183884,3606079,-889257,4495336,-505.5159532058786,904760
Transfers recognised - capital,,537876,0,9129000,9129000,0,0,0,0,0,135,0,135,0,0,0,0,0,0,-135,-135,0,9129000,-9129000,-100,9129000
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,-20017857,0,8239250,10033760,4053576,111071,-1330838,2833809,5670721,-1723931,-4974302,-1027512,4075683,-1037279,-1054603,1983801,-671919,1084869,-596969,-184019,3606079,8239743,-4633664,-56.23554035605237,10033760
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,-20017857,0,8239250,10033760,4053576,111071,-1330838,2833809,5670721,-1723931,-4974302,-1027512,4075683,-1037279,-1054603,1983801,-671919,1084869,-596969,-184019,3606079,8239743,-4633664,-56.23554035605237,10033760
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,-20017857,0,8239250,10033760,4053576,111071,-1330838,2833809,5670721,-1723931,-4974302,-1027512,4075683,-1037279,-1054603,1983801,-671919,1084869,-596969,-184019,3606079,8239743,-4633664,-56.23554035605237,10033760
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,-20017857,0,8239250,10033760,4053576,111071,-1330838,2833809,5670721,-1723931,-4974302,-1027512,4075683,-1037279,-1054603,1983801,-671919,1084869,-596969,-184019,3606079,8239743,-4633664,-56.23554035605237,10033760
