Kwazulu-Natal: Vulamehlo(KZN211) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Surplus/(Deficit),,3964665,0,-8665674,-5811472,16557984,-3333611,-2519607,10704766,-2970204,14310670,-2390154,8950312,-498939,-4215922,7920481,3205620,-2849402,-1527613,-72179,-4449194,18411504,-8666001,27077505,-312.45674908184293,-5811472
Transfers recognised - capital,,4555579,0,17999000,17999000,522352,0,750000,1272352,0,0,441677,441677,0,825115,1509125,2334240,891618,427531,653383,1972532,6020801,17999000,-11978199,-66.55,17999000
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,8520244,0,9333326,12187528,17080336,-3333611,-1769607,11977118,-2970204,14310670,-1948477,9391989,-498939,-3390807,9429606,5539860,-1957784,-1100082,581204,-2476662,24432305,9332999,15099306,161.78407390807607,12187528
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,8520244,0,9333326,12187528,17080336,-3333611,-1769607,11977118,-2970204,14310670,-1948477,9391989,-498939,-3390807,9429606,5539860,-1957784,-1100082,581204,-2476662,24432305,9332999,15099306,161.78407390807607,12187528
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,8520244,0,9333326,12187528,17080336,-3333611,-1769607,11977118,-2970204,14310670,-1948477,9391989,-498939,-3390807,9429606,5539860,-1957784,-1100082,581204,-2476662,24432305,9332999,15099306,161.78407390807607,12187528
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,8520244,0,9333326,12187528,17080336,-3333611,-1769607,11977118,-2970204,14310670,-1948477,9391989,-498939,-3390807,9429606,5539860,-1957784,-1100082,581204,-2476662,24432305,9332999,15099306,161.78407390807607,12187528
