Mpumalanga: Albert Luthuli(MP301) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
,,,,,,,,,,,,,,,,,,,,,,,,,,
Expenditure By Type,,,,,,,,,,,,,,,,,,,,,,,,,,
Employee related costs,,105908494,0,101827823,98950917,0,9038874,9225634,18264508,9360729,0,9556049,18916778,10366974,9529446,9438691,29335111,9440578,9390655,10240485,29071718,95588115,101827823,-6239708,-6.13,98950917
Remuneration of councillors,,13349906,0,15493566,15493566,0,1116761,1116761,2233522,1075142,0,1157838,2232980,1134382,1115544,1096681,3346607,1699293,1195606,1196506,4091405,11904514,15493560,-3589046,-23.16,15493566
Debt impairment,,29681938,0,13541161,28208273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13541160,-13541160,-100,28208273
Depreciation and asset impairment,,60885989,0,103210060,103210060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103210056,-103210056,-100,103210060
Finance charges,,761712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48485,48485,48485,,48485,0,0
Bulk purchases,,34282175,0,40105160,40105160,0,87933,2176065,2263998,24297,0,2736550,2760847,44403,336951,2831670,3213024,1830511,967044,1989760,4787315,13025184,40105160,-27079976,-67.52,40105160
Other Materials,,11687953,0,13355454,13470134,0,608380,689612,1297992,1332258,0,1489745,2822003,628212,1552775,722995,2903982,1006700,764012,1195946,2966658,9990635,13355452,-3364817,-25.19,13470134
Contracted services,,40450415,0,24096000,27050000,0,3471406,2822815,6294221,1957568,0,4905939,6863507,1688587,2463771,1602227,5754585,2890629,5458816,1189800,9539245,28451558,24096000,4355558,18.08,27050000
Transfers and grants,,0,0,0,0,0,5000,54000,59000,0,0,0,0,0,0,5000,5000,95500,0,0,95500,159500,,159500,0,0
Other expenditure,,61851835,0,68299010,56463021,0,2446714,3710438,6157152,3229683,0,3439000,6668683,2144425,1479532,1374504,4998461,4786735,5561423,7191828,17539986,35364282,68299011,-32934729,-48.22,56463021
Loss on disposal of PPE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Expenditure,,358860417,0,379928234,382951131,0,16775068,19795325,36570393,16979677,0,23285121,40264798,16006983,16478019,17071768,49556770,21749946,23337556,23052810,68140312,194532273,379928222,-185395949,-48.797624989280216,382951131
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,-77677141,0,-83454514,-83360834,0,64391869,-11160166,53231703,-25352955,0,-6564561,-31917516,-10467583,-12136363,-11473276,-34077222,-15000413,-16996426,-4971950,-36968789,-49731824,-83454505,33722681,-40.40846087338245,-83360834
Transfers recognised - capital,,111381865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,33704724,0,-83454514,-83360834,0,64391869,-11160166,53231703,-25352955,0,-6564561,-31917516,-10467583,-12136363,-11473276,-34077222,-15000413,-16996426,-4971950,-36968789,-49731824,-83454505,33722681,-40.40846087338245,-83360834
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,33704724,0,-83454514,-83360834,0,64391869,-11160166,53231703,-25352955,0,-6564561,-31917516,-10467583,-12136363,-11473276,-34077222,-15000413,-16996426,-4971950,-36968789,-49731824,-83454505,33722681,-40.40846087338245,-83360834
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,33704724,0,-83454514,-83360834,0,64391869,-11160166,53231703,-25352955,0,-6564561,-31917516,-10467583,-12136363,-11473276,-34077222,-15000413,-16996426,-4971950,-36968789,-49731824,-83454505,33722681,-40.40846087338245,-83360834
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,33704724,0,-83454514,-83360834,0,64391869,-11160166,53231703,-25352955,0,-6564561,-31917516,-10467583,-12136363,-11473276,-34077222,-15000413,-16996426,-4971950,-36968789,-49731824,-83454505,33722681,-40.40846087338245,-83360834
