Free State: Mantsopa(FS196) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Surplus/(Deficit),,-12703858,0,5271918,5271918,10645675,1002448,8781119,20429242,-4909658,85136,15280038,10455516,-2474058,3149333,-5638697,-4963422,2987673,264253,-9944345,-6692419,19228917,3515389,15713528,446.9925803374818,5271918
Transfers recognised - capital,,31062239,0,0,0,0,0,0,0,0,0,7995786,7995786,0,0,0,0,8723350,1031342,6065638,15820330,23816116,,23816116,0,0
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,3505500,3505500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3505500
Surplus/(Deficit) after capital transfers and contributions,,18358381,0,8777418,8777418,10645675,1002448,8781119,20429242,-4909658,85136,23275824,18451302,-2474058,3149333,-5638697,-4963422,11711023,1295595,-3878707,9127911,43045033,3515389,39529644,1124.474247373477,8777418
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,18358381,0,8777418,8777418,10645675,1002448,8781119,20429242,-4909658,85136,23275824,18451302,-2474058,3149333,-5638697,-4963422,11711023,1295595,-3878707,9127911,43045033,3515389,39529644,1124.474247373477,8777418
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,18358381,0,8777418,8777418,10645675,1002448,8781119,20429242,-4909658,85136,23275824,18451302,-2474058,3149333,-5638697,-4963422,11711023,1295595,-3878707,9127911,43045033,3515389,39529644,1124.474247373477,8777418
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,18358381,0,8777418,8777418,10645675,1002448,8781119,20429242,-4909658,85136,23275824,18451302,-2474058,3149333,-5638697,-4963422,11711023,1295595,-3878707,9127911,43045033,3515389,39529644,1124.474247373477,8777418
