North West: Greater Taung(NW394) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Remuneration of councillors,,14443760,0,18582123,17026000,1207797,1290484,1192612,3690893,1207797,1209557,1192612,3609966,1192612,1192612,1309468,3694692,1309468,1281241,1281241,3871950,14867501,18582123,-3714622,-19.99,17026000
Debt impairment,,0,0,2378178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2378178,-2378178,-100,0
Depreciation and asset impairment,,10949279,0,3100120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3100120,-3100120,-100,0
Finance charges,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Bulk purchases,,3217170,0,3529500,0,0,365000,366590,731590,272531,218657,221722,712910,200396,200396,216151,616943,216151,212166,519501,947818,3009261,3529500,-520239,-14.74,0
Other Materials,,6205615,0,0,0,0,812572,0,812572,0,439579,680734,1120313,228904,228904,432782,890590,432782,643321,1546326,2622429,5445904,,5445904,0,0
Contracted services,,10609661,0,15398637,8716256,759441,1355218,1477445,3592104,684532,163856,427561,1275949,2844529,2844529,1174673,6863731,1174673,1454086,1193755,3822514,15554298,15398637,155661,1.01,8716256
Transfers and grants,,0,0,0,0,0,7828896,0,7828896,20729,8642041,5407279,14070049,1406896,1406896,3845584,6659376,3845584,-4235160,1323437,933861,29492182,,29492182,0,0
Other expenditure,,34872571,0,45343826,82775684,2114118,1338081,4233139,7685338,5943124,1702174,5607177,13252475,1277883,1277883,2442412,4998178,2442412,2691870,2938391,8072673,34008664,80075574,-46066910,-57.53,82775684
Loss on disposal of PPE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Expenditure,,131960495,0,151955384,151956000,8523827,17261862,11813906,37599595,12795906,16793729,18424208,48013843,11630401,11630401,14387933,37648735,14387933,6363184,13501899,34253016,157515189,186687243,-29172054,-15.62616359383485,151956000
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,10574100,0,-33762968,15053539,55398790,-15555506,-10935325,28907959,-11754490,29734453,-17079533,900430,-10532805,-10532805,33736910,12671300,33736910,-4574536,-12424939,16737435,59217124,-17477414,76694538,-438.8208575936921,15053539
Transfers recognised - capital,,75053573,0,51017000,2200000,20115000,1000000,0,21115000,0,17339000,0,17339000,0,0,28274000,28274000,28274000,0,0,28274000,95002000,49192000,45810000,93.12,2200000
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,85627673,0,17254032,17253539,75513790,-14555506,-10935325,50022959,-11754490,47073453,-17079533,18239430,-10532805,-10532805,62010910,40945300,62010910,-4574536,-12424939,45011435,154219124,31714586,122504538,386.271912866843,17253539
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,85627673,0,17254032,17253539,75513790,-14555506,-10935325,50022959,-11754490,47073453,-17079533,18239430,-10532805,-10532805,62010910,40945300,62010910,-4574536,-12424939,45011435,154219124,31714586,122504538,386.271912866843,17253539
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,85627673,0,17254032,17253539,75513790,-14555506,-10935325,50022959,-11754490,47073453,-17079533,18239430,-10532805,-10532805,62010910,40945300,62010910,-4574536,-12424939,45011435,154219124,31714586,122504538,386.271912866843,17253539
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,85627673,0,17254032,17253539,75513790,-14555506,-10935325,50022959,-11754490,47073453,-17079533,18239430,-10532805,-10532805,62010910,40945300,62010910,-4574536,-12424939,45011435,154219124,31714586,122504538,386.271912866843,17253539
