Kwazulu-Natal: Ubuhlebezwe(KZN434) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Licences and permits,,3234340,0,3065000,3065000,166968,278284,283100,728352,475705,251072,245016,971793,339797,0,319241,659038,248022,305985,296177,850184,3209367,3065000,144367,4.71,3065000
Agency services,,665515,0,670000,670000,82409,34310,79925,196644,58883,45344,61357,165584,66213,0,77832,144045,36469,55212,57274,148955,655228,670000,-14772,-2.2,670000
Transfers recognised - operational,,71011875,0,81162000,92012000,116503,1027606,-580425,563684,433012,22471786,0,22904798,573599,0,21130382,21703981,3222882,832421,582013,4637316,49809779,81162000,-31352221,-38.63,92012000
Other own revenue,,514877,0,200500,525600,51728,76939,34202,162869,347133,113162,154734,615029,66331,0,277617,343948,62003,89635,133049,284687,1406533,200500,1206033,601.51,525600
Gains on disposal of PPE,,0,0,2500000,2500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160752,160752,160752,2500000,-2339248,-93.57,2500000
Total Revenue (excl. capital transfers and contributions),,94695978,0,105035029,117786233,13300703,1773271,204702,15278676,1810984,23838961,828722,26478667,2075569,0,22700069,24775638,4116377,2455770,1609696,8181843,74714824,105034984,-30320160,-28.866725014210502,117786233
,,,,,,,,,,,,,,,,,,,,,,,,,,
Expenditure By Type,,,,,,,,,,,,,,,,,,,,,,,,,,
Employee related costs,,34716267,0,40082981,41747413,2895314,2926473,2924333,8746120,3763498,4320013,3061291,11144802,3964149,0,3234782,7198931,3849582,3388779,3318444,10556805,37646658,40083383,-2436725,-6.08,41747413
Remuneration of councillors,,6862919,0,7196631,7196631,572631,572631,572631,1717893,572631,577366,572631,1722628,572631,0,553494,1126125,857648,534928,554930,1947506,6514152,7196630,-682478,-9.48,7196631
Debt impairment,,3946094,0,1000000,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228000,228000,228000,1000000,-772000,-77.2,1000000
Depreciation and asset impairment,,12608297,0,18000000,16000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000000,-18000000,-100,16000000
Finance charges,,101111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Bulk purchases,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Other Materials,,0,0,2946300,0,0,0,0,0,0,0,0,0,0,0,249778,249778,230682,117733,253147,601562,851340,2946300,-2094960,-71.1,0
Contracted services,,0,0,5493052,5493000,0,0,0,0,0,0,0,0,0,0,226174,226174,259431,241080,317063,817574,1043748,5493052,-4449304,-81,5493000
Transfers and grants,,1114651,0,3000000,0,324906,352798,458588,1136292,-392114,635447,723367,966700,-883456,0,-146306,-1029762,307601,45339,101096,454036,1527266,3000000,-1472734,-49.09,0
Other expenditure,,26023641,0,36933108,48360190,785080,1365097,1315165,3465342,1877990,1520966,2709790,6108746,1743728,0,1315825,3059553,6393024,1651788,3101847,11146659,23780300,36933108,-13152808,-35.61,48360190
Loss on disposal of PPE,,375347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5872,5872,5872,,5872,0,0
Total Expenditure,,85748327,0,114652072,119797234,4577931,5216999,5270717,15065647,5822005,7053792,7067079,19942876,5397052,0,5433747,10830799,11897968,5979647,7880399,25758014,71597336,114652473,-43055137,-37.55273294453928,119797234
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,8947651,0,-9617043,-2011001,8722772,-3443728,-5066015,213029,-4011021,16785169,-6238357,6535791,-3321483,0,17266322,13944839,-7781591,-3523877,-6270703,-17576171,3117488,-9617489,12734977,-132.41478103068275,-2011001
Transfers recognised - capital,,28052104,0,31553000,39553000,0,181104,891605,1072709,430122,0,959211,1389333,3433759,0,13850263,17284022,1718141,2941305,101501,4760947,24507011,31553000,-7045989,-22.33,39553000
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,36999755,0,21935957,37541999,8722772,-3262624,-4174410,1285738,-3580899,16785169,-5279146,7925124,112276,0,31116585,31228861,-6063450,-582572,-6169202,-12815224,27624499,21935511,5688988,25.935060277373978,37541999
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,36999755,0,21935957,37541999,8722772,-3262624,-4174410,1285738,-3580899,16785169,-5279146,7925124,112276,0,31116585,31228861,-6063450,-582572,-6169202,-12815224,27624499,21935511,5688988,25.935060277373978,37541999
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,36999755,0,21935957,37541999,8722772,-3262624,-4174410,1285738,-3580899,16785169,-5279146,7925124,112276,0,31116585,31228861,-6063450,-582572,-6169202,-12815224,27624499,21935511,5688988,25.935060277373978,37541999
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,36999755,0,21935957,37541999,8722772,-3262624,-4174410,1285738,-3580899,16785169,-5279146,7925124,112276,0,31116585,31228861,-6063450,-582572,-6169202,-12815224,27624499,21935511,5688988,25.935060277373978,37541999
