Limpopo: Elias Motsoaledi(LIM472) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Remuneration of councillors,,16036758,0,16273458,17589853,1930878,1324354,1518831,4774063,1348970,1342553,1331271,4022794,1372856,1337799,1342530,4053185,2046517,1540497,1467843,5054857,17904899,16273458,1631441,10.03,17589853
Debt impairment,,10244663,0,3000000,11000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000002,-3000002,-100,11000000
Depreciation and asset impairment,,32828403,0,35000000,33500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34999999,-34999999,-100,33500000
Finance charges,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Bulk purchases,,48014426,0,47000000,54300000,5634718,6018404,4593875,16246997,4590009,-860228,7853815,11583596,3677571,4027693,48707,7753971,7078623,46158,8452769,15577550,51162114,46999999,4162115,8.86,54300000
Other Materials,,1676717,0,3013200,1732000,290364,136076,130344,556784,141269,180168,3260,324697,176403,221132,122884,520419,135684,66601,83006,285291,1687191,3013201,-1326010,-44.01,1732000
Contracted services,,9800276,0,8700000,19504767,965946,871945,866821,2704712,866821,0,1674744,2541565,1041282,1073483,1120397,3235162,1101661,1245593,622331,2969585,11451024,8699999,2751025,31.62,19504767
Transfers and grants,,2287145,0,9600000,1940000,0,53073,54501,107574,54501,-54501,164239,164239,731127,141177,176775,1049079,190115,87407,192654,470176,1791068,9600001,-7808933,-81.34,1940000
Other expenditure,,58640409,0,71732800,71611246,3938397,6281906,7094736,17315039,6187623,7289204,6273978,19750805,6483711,6242263,6841082,19567056,6572456,6425053,9963215,22960724,79593624,71732798,7860826,10.96,71611246
Loss on disposal of PPE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Expenditure,,266674779,0,291496837,304786722,19701190,21622660,21246738,62570588,20309226,14967874,28618307,63895407,20772220,19940999,17351542,58064761,27873987,15957652,28780484,72612123,257142879,291496838,-34353959,-11.785362488220198,304786722
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,-21580056,0,-11379237,-19563822,53967301,-11963785,-12950901,29052615,-8686835,48484505,-21477390,18320280,-9325494,-11111143,34927092,14490455,-18326404,-8383162,-23646274,-50355840,11507510,-11379231,22886741,-201.12730816344268,-19563822
Transfers recognised - capital,,44722631,0,50840000,59713370,0,0,104080,104080,0,3111618,0,3111618,0,20210600,8111354,28321954,6281312,7037536,3526916,16845764,48383416,50839999,-2456583,-4.83,59713370
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,23142575,0,39460763,40149548,53967301,-11963785,-12846821,29156695,-8686835,51596123,-21477390,21431898,-9325494,9099457,43038446,42812409,-12045092,-1345626,-20119358,-33510076,59890926,39460768,20430158,51.7733410561092,40149548
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,23142575,0,39460763,40149548,53967301,-11963785,-12846821,29156695,-8686835,51596123,-21477390,21431898,-9325494,9099457,43038446,42812409,-12045092,-1345626,-20119358,-33510076,59890926,39460768,20430158,51.7733410561092,40149548
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,23142575,0,39460763,40149548,53967301,-11963785,-12846821,29156695,-8686835,51596123,-21477390,21431898,-9325494,9099457,43038446,42812409,-12045092,-1345626,-20119358,-33510076,59890926,39460768,20430158,51.7733410561092,40149548
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,23142575,0,39460763,40149548,53967301,-11963785,-12846821,29156695,-8686835,51596123,-21477390,21431898,-9325494,9099457,43038446,42812409,-12045092,-1345626,-20119358,-33510076,59890926,39460768,20430158,51.7733410561092,40149548
