Kwazulu-Natal: uMuziwabantu(KZN214) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,-2079895,0,-269,-163,7753067,2653204,19906276,30312547,-5436297,15249914,-7906484,1907133,-4078298,-2514158,-2327820,-8920276,16622894,-10382445,-11664407,-5423958,17875446,-324,17875770,-5517212.962962963,-163
Transfers recognised - capital,,0,0,31033200,40874354,7000000,0,3224317,10224317,0,3005130,2510390,5515520,989509,173293,0,1162802,1599259,6292477,8280778,16172514,33075153,31033203,2041950,6.58,40874354
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,-2079895,0,31032931,40874191,14753067,2653204,23130593,40536864,-5436297,18255044,-5396094,7422653,-3088789,-2340865,-2327820,-7757474,18222153,-4089968,-3383629,10748556,50950599,31032879,19917720,64.18263674472485,40874191
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,-2079895,0,31032931,40874191,14753067,2653204,23130593,40536864,-5436297,18255044,-5396094,7422653,-3088789,-2340865,-2327820,-7757474,18222153,-4089968,-3383629,10748556,50950599,31032879,19917720,64.18263674472485,40874191
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,-2079895,0,31032931,40874191,14753067,2653204,23130593,40536864,-5436297,18255044,-5396094,7422653,-3088789,-2340865,-2327820,-7757474,18222153,-4089968,-3383629,10748556,50950599,31032879,19917720,64.18263674472485,40874191
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,-2079895,0,31032931,40874191,14753067,2653204,23130593,40536864,-5436297,18255044,-5396094,7422653,-3088789,-2340865,-2327820,-7757474,18222153,-4089968,-3383629,10748556,50950599,31032879,19917720,64.18263674472485,40874191
