Northern Cape: Tsantsabane(NC085) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Total Revenue (excl. capital transfers and contributions),,171404741,0,185391000,188391000,22259770,6902105,11453404,40615279,6902414,14719509,8134482,29756405,8417058,8312997,0,16730055,7956358,7956358,5239306,21152022,108253761,185391000,-77137239,-41.60786607764131,188391000
,,,,,,,,,,,,,,,,,,,,,,,,,,
Expenditure By Type,,,,,,,,,,,,,,,,,,,,,,,,,,
Employee related costs,,46653656,0,57707000,59521386,3957643,4522289,4433027,12912959,4262258,4408002,5015069,13685329,4727136,4710136,0,9437272,4522198,4522198,4148231,13192627,49228187,57707000,-8478813,-14.69,59521386
Remuneration of councillors,,3831000,0,2892000,2991885,218135,0,0,218135,241473,220662,0,462135,0,222741,0,222741,222741,222741,253620,699102,1602113,2892000,-1289887,-44.6,2991885
Debt impairment,,19146000,0,18792000,0,0,0,698109,698109,0,0,0,0,0,0,0,0,0,0,0,0,698109,18792000,-18093891,-96.29,0
Depreciation and asset impairment,,8627000,0,30125000,27037977,0,0,7531325,7531325,0,0,0,0,0,0,0,0,0,0,0,0,7531325,30125000,-22593675,-75,27037977
Finance charges,,5397781,0,388000,0,0,0,0,0,267419,0,20936,288355,10867,76091,0,86958,76091,76091,206519,358701,734014,388000,346014,89.18,0
Bulk purchases,,37806769,0,32800000,0,5273019,4640002,1704457,11617478,5373628,6680755,9240,12063623,835318,3308667,0,4143985,1816603,1816603,24895546,28528752,56353838,32800000,23553838,71.81,0
Other Materials,,3499000,0,0,7906000,0,198614,0,198614,0,242400,0,242400,0,0,0,0,0,0,498519,498519,939533,,939533,0,7906000
Contracted services,,0,0,0,0,1670621,64355,389403,2124379,0,49251,204839,254090,25245,0,0,25245,0,0,80767,80767,2484481,,2484481,0,0
Transfers and grants,,0,0,0,0,889733,1843727,116293,2849753,0,1766410,914957,2681367,443364,235641,0,679005,235641,235641,1730372,2201654,8411779,,8411779,0,0
Other expenditure,,25298480,0,50724000,107238592,723675,1630518,2799355,5153548,-4171,680036,1697871,2373736,1871928,1003432,0,2875360,815494,815494,4673095,6304083,16706727,50724000,-34017273,-67.06,107238592
Loss on disposal of PPE,,0,0,0,2953855,0,0,0,0,0,482753,2932,485685,0,0,0,0,0,0,0,0,485685,,485685,0,2953855
Total Expenditure,,150259686,0,193428000,207649695,12732826,12899505,17671969,43304300,10140607,14530269,7865844,32536720,7913858,9556708,0,17470566,7688768,7688768,36486669,51864205,145175791,193428000,-48252209,-24.94582428603925,207649695
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,21145055,0,-8037000,-19258695,9526944,-5997400,-6218565,-2689021,-3238193,189240,268638,-2780315,503200,-1243711,0,-740511,267590,267590,-31247363,-30712183,-36922030,-8037000,-28885030,359.4006470075899,-19258695
Transfers recognised - capital,,23319453,0,0,0,4761000,0,0,4761000,0,0,0,0,0,0,0,0,0,0,0,0,4761000,14760000,-9999000,-67.74,0
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,44464508,0,-8037000,-19258695,14287944,-5997400,-6218565,2071979,-3238193,189240,268638,-2780315,503200,-1243711,0,-740511,267590,267590,-31247363,-30712183,-32161030,6723000,-38884030,-578.3731964896623,-19258695
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,44464508,0,-8037000,-19258695,14287944,-5997400,-6218565,2071979,-3238193,189240,268638,-2780315,503200,-1243711,0,-740511,267590,267590,-31247363,-30712183,-32161030,6723000,-38884030,-578.3731964896623,-19258695
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,44464508,0,-8037000,-19258695,14287944,-5997400,-6218565,2071979,-3238193,189240,268638,-2780315,503200,-1243711,0,-740511,267590,267590,-31247363,-30712183,-32161030,6723000,-38884030,-578.3731964896623,-19258695
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,44464508,0,-8037000,-19258695,14287944,-5997400,-6218565,2071979,-3238193,189240,268638,-2780315,503200,-1243711,0,-740511,267590,267590,-31247363,-30712183,-32161030,6723000,-38884030,-578.3731964896623,-19258695
