Limpopo: Lepelle-Nkumpi(LIM355) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Other own revenue,,1025592,0,61675283,60646398,826894,618664,684934,2130492,308687,786325,280564,1375576,621396,234003,284469,1139868,117349,65781,662044,845174,5491110,61675284,-56184174,-91.1,60646398
Gains on disposal of PPE,,291345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Revenue (excl. capital transfers and contributions),,215383427,0,288474158,282027322,72942189,7096741,7945844,87984774,8631708,58708598,7223998,74564304,9164797,7698442,51812946,68676185,8477508,8590684,11428010,28496202,259721465,288474157,-28752692,-9.967163887058348,282027322
,,,,,,,,,,,,,,,,,,,,,,,,,,
Expenditure By Type,,,,,,,,,,,,,,,,,,,,,,,,,,
Employee related costs,,60201026,0,72338843,73088976,4966670,4591576,5828063,15386309,5112987,5408190,5205672,15726849,5371678,5077663,5403181,15852522,5298549,5066657,4439277,14804483,61770163,72338845,-10568682,-14.61,73088976
Remuneration of councillors,,11906137,0,16781949,17303649,1249061,1247696,1248245,3745002,1247906,1248393,1248268,3744567,1280752,1255407,1266679,3802838,1936801,1325054,1116966,4378821,15671228,16781947,-1110719,-6.62,17303649
Debt impairment,,0,0,29557299,29557299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29557298,-29557298,-100,29557299
Depreciation and asset impairment,,0,0,35178537,35178537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35178537,-35178537,-100,35178537
Finance charges,,54034,0,250848,25000,27330,31487,29351,88168,30286,15255,42508,88049,29686,0,0,29686,0,1862,681,2543,208446,250849,-42403,-16.9,25000
Bulk purchases,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Other Materials,,2660225,0,15425096,14711746,397129,502559,520482,1420170,647122,635459,604202,1886783,505286,1109216,456471,2070973,597400,551908,690326,1839634,7217560,15425096,-8207536,-53.21,14711746
Contracted services,,2552587,0,7355720,5205720,191403,602107,198903,992413,266422,681,203085,470188,192720,627871,314276,1134867,681,632817,3394127,4027625,6625093,7355720,-730627,-9.93,5205720
Transfers and grants,,0,0,4800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800000,-4800000,-100,0
Other expenditure,,56330370,0,55328729,71727491,2141185,3228649,4460261,9830095,2745762,3654569,5012197,11412528,2605279,3503847,3312406,9421532,3485984,3443955,8125700,15055639,45719794,55328729,-9608935,-17.37,71727491
Loss on disposal of PPE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Expenditure,,133704379,0,237017021,246798418,8972778,10204074,12285305,31462157,10050485,10962547,12315932,33328964,9985401,11574004,10753013,32312418,11319415,11022253,17767077,40108745,137212284,237017021,-99804737,-42.10867919059703,246798418
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,81679048,0,51457137,35228904,63969411,-3107333,-4339461,56522617,-1418777,47746051,-5091934,41235340,-820604,-3875562,41059933,36363767,-2841907,-2431569,-6339067,-11612543,122509181,51457136,71052045,138.08006143210147,35228904
Transfers recognised - capital,,14841243,0,49920000,64511628,440660,5190653,3106236,8737549,8826085,69141,5430473,14325699,456759,3563363,-1206270,2813852,174947,1377521,1082849,2635317,28512417,49920000,-21407583,-42.88,64511628
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,96520291,0,101377137,99740532,64410071,2083320,-1233225,65260166,7407308,47815192,338539,55561039,-363845,-312199,39853663,39177619,-2666960,-1054048,-5256218,-8977226,151021598,101377136,49644462,48.970077434422684,99740532
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,96520291,0,101377137,99740532,64410071,2083320,-1233225,65260166,7407308,47815192,338539,55561039,-363845,-312199,39853663,39177619,-2666960,-1054048,-5256218,-8977226,151021598,101377136,49644462,48.970077434422684,99740532
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,96520291,0,101377137,99740532,64410071,2083320,-1233225,65260166,7407308,47815192,338539,55561039,-363845,-312199,39853663,39177619,-2666960,-1054048,-5256218,-8977226,151021598,101377136,49644462,48.970077434422684,99740532
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,96520291,0,101377137,99740532,64410071,2083320,-1233225,65260166,7407308,47815192,338539,55561039,-363845,-312199,39853663,39177619,-2666960,-1054048,-5256218,-8977226,151021598,101377136,49644462,48.970077434422684,99740532
