Limpopo: Aganang(LIM352) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Contracted services,,1641022,0,7238317,7238317,103774,280007,433695,817476,612666,285493,330182,1228341,143116,377523,442239,962878,387891,400114,128510,916515,3925210,7238316,-3313106,-45.77,7238317
Transfers and grants,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Other expenditure,,50295237,0,35688920,40637136,2730640,691437,866896,4288973,2362661,2032405,1700862,6095928,1285640,290319,3550266,5126225,1837700,3205675,2129553,7172928,22684054,35688921,-13004867,-36.44,40637136
Loss on disposal of PPE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Expenditure,,154453199,0,111409622,108812590,6803762,4484834,5177432,16466028,6982719,6106610,6229610,19318939,5369554,4507871,8091289,17968714,6892606,7906185,6368325,21167116,74920797,111409623,-36488826,-32.751951777092,108812590
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,-10051675,0,-9000001,-8500283,34430532,-2492688,-4696096,27241748,-6256239,22309973,-5668339,10385395,-4757294,-2447798,4167879,-3037213,-6112647,-3230111,-5333916,-14676674,19913256,-9000003,28913259,-321.25832624722455,-8500283
Transfers recognised - capital,,6826086,0,52706220,73618284,2427000,0,0,2427000,0,21631000,0,21631000,0,0,23648220,23648220,0,0,0,0,47706220,52706220,-5000000,-9.49,73618284
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,-3225589,0,43706219,65118001,36857532,-2492688,-4696096,29668748,-6256239,43940973,-5668339,32016395,-4757294,-2447798,27816099,20611007,-6112647,-3230111,-5333916,-14676674,67619476,43706217,23913259,54.713632616613786,65118001
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,-3225589,0,43706219,65118001,36857532,-2492688,-4696096,29668748,-6256239,43940973,-5668339,32016395,-4757294,-2447798,27816099,20611007,-6112647,-3230111,-5333916,-14676674,67619476,43706217,23913259,54.713632616613786,65118001
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,-3225589,0,43706219,65118001,36857532,-2492688,-4696096,29668748,-6256239,43940973,-5668339,32016395,-4757294,-2447798,27816099,20611007,-6112647,-3230111,-5333916,-14676674,67619476,43706217,23913259,54.713632616613786,65118001
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,-3225589,0,43706219,65118001,36857532,-2492688,-4696096,29668748,-6256239,43940973,-5668339,32016395,-4757294,-2447798,27816099,20611007,-6112647,-3230111,-5333916,-14676674,67619476,43706217,23913259,54.713632616613786,65118001
