Kwazulu-Natal: Ezinqoleni(KZN215) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Total Revenue (excl. capital transfers and contributions),,38359054,0,44269000,44311529,438526,811437,612193,1862156,607157,11213943,1371435,13192535,1094425,997863,9965908,12058196,1119285,625333,0,1744618,28857505,44269200,-15411695,-34.813583710570775,44311529
,,,,,,,,,,,,,,,,,,,,,,,,,,
Expenditure By Type,,,,,,,,,,,,,,,,,,,,,,,,,,
Employee related costs,,11544430,0,13434779,13640000,1557897,1208551,737979,3504427,1390064,964800,1304427,3659291,860541,893166,941087,2694794,1267473,730481,0,1997954,11856466,13435229,-1578763,-11.75,13640000
Remuneration of councillors,,3010296,0,3175695,3456000,481415,249283,251391,982089,262422,257610,258166,778198,253837,251661,265727,771225,418663,284696,0,703359,3234871,3175695,59176,1.86,3456000
Debt impairment,,0,0,150000,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,-150000,-100,150000
Depreciation and asset impairment,,9753810,0,9900000,9900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9900000,-9900000,-100,9900000
Finance charges,,837,0,50000,55000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,-50000,-100,55000
Bulk purchases,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Other Materials,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contracted services,,1381339,0,2477000,1130000,0,392882,96074,488956,50681,50465,1564,102710,149038,64305,136831,350174,49098,50919,0,100017,1041857,2477000,-1435143,-57.94,1130000
Transfers and grants,,992626,0,775000,800000,0,63187,22620,85807,161838,0,0,161838,1250184,825797,296311,2372292,484335,345066,0,829401,3449338,775000,2674338,345.08,800000
Other expenditure,,11492785,0,14798000,18805000,1000399,719173,518466,2238038,1266565,345722,1760285,3372572,634667,1454262,1139396,3228325,1446656,982930,0,2429586,11268521,14798000,-3529479,-23.85,18805000
Loss on disposal of PPE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Expenditure,,38176123,0,44760474,47936000,3039711,2633076,1626530,7299317,3131570,1618597,3324442,8074609,3148267,3489191,2779352,9416810,3666225,2394092,0,6060317,30851053,44760924,-13909871,-31.075924616748306,47936000
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,182931,0,-491474,-3624471,-2601185,-1821639,-1014337,-5437161,-2524413,9595346,-1953007,5117926,-2053842,-2491328,7186556,2641386,-2546940,-1768759,0,-4315699,-1993548,-491724,-1501824,305.420113722332,-3624471
Transfers recognised - capital,,15750213,0,13987000,14987000,630430,990579,0,1621009,799851,1498800,1498800,3797451,505656,1415064,4053197,5973917,0,0,0,0,11392377,13987000,-2594623,-18.55,14987000
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,15933144,0,13495526,11362529,-1970755,-831060,-1014337,-3816152,-1724562,11094146,-454207,8915377,-1548186,-1076264,11239753,8615303,-2546940,-1768759,0,-4315699,9398829,13495276,-4096447,-30.35467373916621,11362529
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,15933144,0,13495526,11362529,-1970755,-831060,-1014337,-3816152,-1724562,11094146,-454207,8915377,-1548186,-1076264,11239753,8615303,-2546940,-1768759,0,-4315699,9398829,13495276,-4096447,-30.35467373916621,11362529
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,15933144,0,13495526,11362529,-1970755,-831060,-1014337,-3816152,-1724562,11094146,-454207,8915377,-1548186,-1076264,11239753,8615303,-2546940,-1768759,0,-4315699,9398829,13495276,-4096447,-30.35467373916621,11362529
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,15933144,0,13495526,11362529,-1970755,-831060,-1014337,-3816152,-1724562,11094146,-454207,8915377,-1548186,-1076264,11239753,8615303,-2546940,-1768759,0,-4315699,9398829,13495276,-4096447,-30.35467373916621,11362529
