Kwazulu-Natal: Msinga(KZN244) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Interest earned - outstanding debtors,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Dividends received,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Fines,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Licences and permits,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Agency services,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Transfers recognised - operational,,71542385,71542385,118035000,118035000,639892,236195,41329452,42205539,3419755,18867,0,3438622,0,0,0,0,0,0,0,0,45644161,118035000,-72390839,-61.33,118035000
Other own revenue,,1628950,1628950,157000,157500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157000,-157000,-100,157500
Gains on disposal of PPE,,2140,2140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Revenue (excl. capital transfers and contributions),,80091422,80091422,125395941,129249500,1353733,1596457,42644184,45594374,4734487,1333599,1314732,7382818,1036032,1036032,1036032,3108096,1036032,1036032,1036032,3108096,59193384,125395941,-66202557,-52.794816540353565,129249500
,,,,,,,,,,,,,,,,,,,,,,,,,,
Expenditure By Type,,,,,,,,,,,,,,,,,,,,,,,,,,
Employee related costs,,15545402,15545402,26933733,32619000,1822900,1804990,1978882,5606772,1960699,1983755,2578861,6523315,2028756,2281033,2381033,6690822,2455020,2379340,2554613,7388973,26209882,26933733,-723851,-2.69,32619000
Remuneration of councillors,,8084267,8084267,9752000,9752000,501177,501177,501177,1503531,501177,501177,501177,1503531,501177,501177,501177,1503531,501177,501177,531378,1533732,6044325,9752000,-3707675,-38.02,9752000
Debt impairment,,0,0,550000,550000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550000,-550000,-100,550000
Depreciation and asset impairment,,10868079,10868079,10264115,19620000,281006,281006,281006,843018,281006,281006,281006,843018,1405732,166771,166771,1739274,166771,166771,166771,500313,3925623,10264115,-6338492,-61.75,19620000
Finance charges,,0,0,315000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315000,-315000,-100,0
Bulk purchases,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Other Materials,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contracted services,,1574800,1574800,8850000,8850000,63699,8495,49795,121989,49795,49795,90401,189991,90401,36160,36160,162721,36160,36160,36160,108480,583181,8850000,-8266819,-93.41,8850000
Transfers and grants,,6835635,6835635,8000000,8000000,263151,10490,364580,638221,364580,364580,493836,1222996,1665358,1025721,0,2691079,0,0,0,0,4552296,8000000,-3447704,-43.1,8000000
Other expenditure,,37017248,37017248,61864918,91322000,2506092,1828525,2391189,6725806,2391189,2391189,2391189,7173567,2350050,1331968,1562479,5244497,1562479,1562479,1685385,4810343,23954213,61864920,-37910707,-61.28,91322000
Loss on disposal of PPE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Expenditure,,79925431,79925431,126529766,170713000,5438025,4434683,5566629,15439337,5548446,5571502,6336470,17456418,8041474,5342830,4647620,18031924,4721607,4645927,4974307,14341841,65269520,126529768,-61260248,-48.41568033223613,170713000
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,165991,165991,-1133825,-41463500,-4084292,-2838226,37077555,30155037,-813959,-4237903,-5021738,-10073600,-7005442,-4306798,-3611588,-14923828,-3685575,-3609895,-3938275,-11233745,-6076136,-1133827,-4942309,435.8962169713722,-41463500
Transfers recognised - capital,,31000000,31000000,36513000,36513000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36513000,-36513000,-100,36513000
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,31165991,31165991,35379175,-4950500,-4084292,-2838226,37077555,30155037,-813959,-4237903,-5021738,-10073600,-7005442,-4306798,-3611588,-14923828,-3685575,-3609895,-3938275,-11233745,-6076136,35379173,-41455309,-117.17433021964645,-4950500
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,31165991,31165991,35379175,-4950500,-4084292,-2838226,37077555,30155037,-813959,-4237903,-5021738,-10073600,-7005442,-4306798,-3611588,-14923828,-3685575,-3609895,-3938275,-11233745,-6076136,35379173,-41455309,-117.17433021964645,-4950500
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,31165991,31165991,35379175,-4950500,-4084292,-2838226,37077555,30155037,-813959,-4237903,-5021738,-10073600,-7005442,-4306798,-3611588,-14923828,-3685575,-3609895,-3938275,-11233745,-6076136,35379173,-41455309,-117.17433021964645,-4950500
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,31165991,31165991,35379175,-4950500,-4084292,-2838226,37077555,30155037,-813959,-4237903,-5021738,-10073600,-7005442,-4306798,-3611588,-14923828,-3685575,-3609895,-3938275,-11233745,-6076136,35379173,-41455309,-117.17433021964645,-4950500
