Kwazulu-Natal: uMngeni(KZN222) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Employee related costs,,65270683,0,80740949,87582653,5719982,5741460,5770551,17231993,8846476,6396388,6649700,21892564,6318041,6242554,6541793,19102388,6591726,6783382,7072950,20448058,78675003,80740833,-2065830,-2.56,87582653
Remuneration of councillors,,5744657,0,6127351,6357721,483663,483663,483663,1450989,483663,483663,483663,1450989,483663,483663,465332,1432658,746406,527210,510750,1784366,6119002,6127351,-8349,-0.14,6357721
Debt impairment,,8532,0,7846516,20285400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648387,648387,648387,7846517,-7198130,-91.74,20285400
Depreciation and asset impairment,,37604143,0,10675257,10675260,889605,889605,889605,2668815,889605,889605,889605,2668815,889605,889605,889605,2668815,0,889605,1779210,2668815,10675260,10675260,0,0,10675260
Finance charges,,4297367,0,4498865,4498865,184,648,1265286,1266118,42,248,1171747,1172037,234,3438,1231399,1235071,564,0,-202001,-201437,3471789,4498864,-1027075,-22.83,4498865
Bulk purchases,,65892623,0,65681000,74783150,7458050,15132772,-619102,21971720,8598481,5687185,2375668,16661334,4158041,3981016,6063740,14202797,4571067,2428653,9482876,16482596,69318447,65680999,3637448,5.54,74783150
Other Materials,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contracted services,,1949955,0,9218843,9700971,282321,626873,2164375,3073569,600944,1037495,684216,2322655,984581,1254730,639453,2878764,1242284,608942,1099823,2951049,11226037,9218812,2007225,21.77,9700971
Transfers and grants,,10866661,0,7085000,8229428,323259,448649,751483,1523391,951234,494908,690644,2136786,625590,883895,731121,2240606,241146,490874,634180,1366200,7266983,7085000,181983,2.57,8229428
Other expenditure,,91466083,0,67411238,63818718,3164879,3155895,4135833,10456607,5165810,4068294,3441006,12675110,1829581,5197474,4790022,11817077,5082114,4611232,18265189,27958535,62907329,67411470,-4504141,-6.68,63818718
Loss on disposal of PPE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Expenditure,,283100704,0,259285019,285932166,18321943,26479565,14841694,59643202,25536255,19057786,16386249,60980290,15289336,18936375,21352465,55578176,18475307,16339898,39291364,74106569,250308237,259285106,-8976869,-3.4621614555831832,285932166
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,-25697941,0,4841455,79494,16811297,-8770614,2990991,11031674,-9846131,9369615,635649,159133,-7560,879911,5425284,6297635,-2554797,-299401,4076769,1222571,18711013,4841101,13869912,286.50325618077375,79494
Transfers recognised - capital,,28128070,0,21415000,0,5482000,15000000,0,20482000,0,0,0,0,583000,0,38928000,39511000,0,0,0,0,59993000,21415000,38578000,180.14,0
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,2430129,0,26256455,79494,22293297,6229386,2990991,31513674,-9846131,9369615,635649,159133,575440,879911,44353284,45808635,-2554797,-299401,4076769,1222571,78704013,26256101,52447912,199.7551426238039,79494
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,2430129,0,26256455,79494,22293297,6229386,2990991,31513674,-9846131,9369615,635649,159133,575440,879911,44353284,45808635,-2554797,-299401,4076769,1222571,78704013,26256101,52447912,199.7551426238039,79494
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,2430129,0,26256455,79494,22293297,6229386,2990991,31513674,-9846131,9369615,635649,159133,575440,879911,44353284,45808635,-2554797,-299401,4076769,1222571,78704013,26256101,52447912,199.7551426238039,79494
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,2430129,0,26256455,79494,22293297,6229386,2990991,31513674,-9846131,9369615,635649,159133,575440,879911,44353284,45808635,-2554797,-299401,4076769,1222571,78704013,26256101,52447912,199.7551426238039,79494
