Eastern Cape: Ngqushwa(EC126) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Fines,,274395,0,1440000,1440000,36950,5050,7460,49460,8000,3975,1500,13475,4900,10459,31829,47188,26333,30846,22761,79940,190063,1440000,-1249937,-86.8,1440000
Licences and permits,,1709848,0,1629360,1629360,170684,173074,162311,506069,170958,142034,83318,396310,88647,140613,144552,373812,123940,137281,132011,393232,1669423,1629360,40063,2.46,1629360
Agency services,,279332,0,240000,240000,34110,35095,21834,91039,31021,23094,23294,77409,33673,26078,23076,82827,22934,25948,30521,79403,330678,240000,90678,37.78,240000
Transfers recognised - operational,,71338694,0,75676750,75736113,30485750,0,0,30485750,0,4790000,18273000,23063000,515000,0,19807000,20322000,0,0,0,0,73870750,75676750,-1806000,-2.39,75736113
Other own revenue,,109775,0,10177250,6489841,12888,2386,2115,17389,2380,52865,6950,62195,49259,4671,205859,259789,1719,3656,76837,82212,421585,10177250,-9755665,-95.86,6489841
Gains on disposal of PPE,,430000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Revenue (excl. capital transfers and contributions),,87061082,0,118937976,101362881,38681518,853687,795228,40330433,784856,5585499,18957670,25328025,1371512,997539,21737388,24106439,1055555,982536,1049835,3087926,92852823,118937981,-26085158,-21.931730958170544,101362881
,,,,,,,,,,,,,,,,,,,,,,,,,,
Expenditure By Type,,,,,,,,,,,,,,,,,,,,,,,,,,
Employee related costs,,48988069,0,35521030,41566364,2910202,3100669,3071008,9081879,3702447,3412382,3387653,10502482,5581522,3542285,3497787,12621594,3531184,3485433,3656976,10673593,42879548,43821706,-942158,-2.15,41566364
Remuneration of councillors,,9380930,0,7265419,8067435,599539,599539,291263,1490341,573563,573243,553691,1700497,553691,572857,572843,1699391,945481,612428,611806,2169715,7059944,7265419,-205475,-2.83,8067435
Debt impairment,,13275947,0,6633647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6633647,-6633647,-100,0
Depreciation and asset impairment,,16894327,0,8853475,0,737793,737793,737793,2213379,737793,737793,737793,2213379,704456,704456,29564,1438476,573793,573793,573793,1721379,7586613,8853475,-1266862,-14.31,0
Finance charges,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Bulk purchases,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Other Materials,,751818,0,4755000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4755000,-4755000,-100,0
Contracted services,,268256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Transfers and grants,,2973437,0,0,0,11880,198000,17850,227730,101586,8080,163720,273386,151824,0,0,151824,0,0,0,0,652940,,652940,0,0
Other expenditure,,37391429,0,43131065,51946899,1684144,1169009,1348421,4201574,1002475,918624,1253975,3175074,1117626,1441058,3682876,6241560,2125670,657824,1014806,3798300,17416508,43131065,-25714557,-59.62,51946899
Loss on disposal of PPE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Expenditure,,129924213,0,106159636,101580698,5943558,5805010,5466335,17214903,6117864,5650122,6096832,17864818,8109119,6260656,7783070,22152845,7176128,5329478,5857381,18362987,75595553,114460312,-38864759,-33.9547903731033,101580698
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,-42863131,0,12778340,-217817,32737960,-4951323,-4671107,23115530,-5333008,-64623,12860838,7463207,-6737607,-5263117,13954318,1953594,-6120573,-4346942,-4807546,-15275061,17257270,4477669,12779601,285.40745195770387,-217817
Transfers recognised - capital,,27764711,0,0,0,4992250,0,0,4992250,0,300000,0,300000,9785000,0,7140000,16925000,0,0,0,0,22217250,,22217250,0,0
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,-15098420,0,12778340,-217817,37730210,-4951323,-4671107,28107780,-5333008,235377,12860838,7763207,3047393,-5263117,21094318,18878594,-6120573,-4346942,-4807546,-15275061,39474520,4477669,34996851,781.5863789842438,-217817
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,-15098420,0,12778340,-217817,37730210,-4951323,-4671107,28107780,-5333008,235377,12860838,7763207,3047393,-5263117,21094318,18878594,-6120573,-4346942,-4807546,-15275061,39474520,4477669,34996851,781.5863789842438,-217817
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,-15098420,0,12778340,-217817,37730210,-4951323,-4671107,28107780,-5333008,235377,12860838,7763207,3047393,-5263117,21094318,18878594,-6120573,-4346942,-4807546,-15275061,39474520,4477669,34996851,781.5863789842438,-217817
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,-15098420,0,12778340,-217817,37730210,-4951323,-4671107,28107780,-5333008,235377,12860838,7763207,3047393,-5263117,21094318,18878594,-6120573,-4346942,-4807546,-15275061,39474520,4477669,34996851,781.5863789842438,-217817
