Eastern Cape: Matatiele(EC441) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Agency services,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Transfers recognised - operational,,138192216,0,166683297,157385100,52999000,11390558,0,64389558,7185239,45478523,-114035,52549727,2437367,622114,40681252,43740733,687474,562197,1823021,3072692,163752710,166683300,-2930590,-1.76,157385100
Other own revenue,,16038101,0,54911630,56262647,36180,117623,111111,264914,80513,59147,363772,503432,97777,83541,87666,268984,77105,71215,117211,265531,1302861,54911976,-53609115,-97.63,56262647
Gains on disposal of PPE,,537386,0,38500,38500,0,0,0,0,0,0,0,0,4982,0,0,4982,0,351500,596000,947500,952482,38496,913986,2374.24,38500
Total Revenue (excl. capital transfers and contributions),,234034968,0,310950418,307883017,58976905,26881091,6655954,92513950,13263306,51784816,7055368,72103490,8717433,8079253,46949436,63746122,6577451,5685311,1598600,13861362,242224924,310950420,-68725496,-22.101753713662774,307883017
,,,,,,,,,,,,,,,,,,,,,,,,,,
Expenditure By Type,,,,,,,,,,,,,,,,,,,,,,,,,,
Employee related costs,,69114693,0,90400000,84506850,6195548,6881428,6521781,19598757,6451631,6394909,6764434,19610974,6560408,6291116,6294714,19146238,6347949,6242686,6464999,19055634,77411603,90399996,-12988393,-14.37,84506850
Remuneration of councillors,,14806549,0,17177312,17177312,1270312,1272939,1274390,3817641,1270312,1270312,1253853,3794477,1251732,1074534,1269179,3595445,1958080,1433502,1316502,4708084,15915647,17177316,-1261669,-7.34,17177312
Debt impairment,,27795334,0,4677597,3948714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4293851,4293851,4293851,4677600,-383749,-8.2,3948714
Depreciation and asset impairment,,19062015,0,14065849,14065850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14065848,-14065848,-100,14065850
Finance charges,,1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Bulk purchases,,26146887,0,28000000,28000000,3557105,3746364,2977806,10281275,1962111,2011196,4997,3978304,3882993,1973499,1855287,7711779,2156535,2147751,2992925,7297211,29268569,27999996,1268573,4.53,28000000
Other Materials,,0,0,12315000,0,47558,186969,273810,508337,287645,0,0,287645,0,0,0,0,0,0,0,0,795982,12315000,-11519018,-93.54,0
Contracted services,,13388833,0,15986544,15686544,796825,686119,535692,2018636,1380962,1895300,278704,3554966,1439953,1841437,1216942,4498332,1317820,953253,880802,3151875,13223809,15986544,-2762735,-17.28,15686544
Transfers and grants,,32778392,0,27144247,31470088,1321585,693128,1741367,3756080,3211448,1987427,3162391,8361266,2052729,1842154,1643023,5537906,1394620,836042,2615308,4845970,22501222,27144252,-4643030,-17.11,31470088
Other expenditure,,46394056,0,48113696,69394591,1883013,2953966,4434774,9271753,4439310,4433826,5564433,14437569,6244208,4676291,4892506,15813005,4392555,3637021,663779,8693355,48215682,48113700,101982,0.21,69394591
Loss on disposal of PPE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Expenditure,,249488589,0,257880245,264249949,15071946,16420913,17759620,49252479,19003419,17992970,17028812,54025201,21432023,17699031,17171651,56302705,17567559,15250255,19228166,52045980,211626365,257880252,-46253887,-17.936188072284033,264249949
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,-15453621,0,53070173,43633068,43904959,10460178,-11103666,43261471,-5740113,33791846,-9973444,18078289,-12714590,-9619778,29777785,7443417,-10990108,-9564944,-17629566,-38184618,30598559,53070168,-22471609,-42.34320305901424,43633068
Transfers recognised - capital,,60418665,0,64511000,71469835,3613000,0,0,3613000,0,0,0,0,14432122,926589,5117630,20476341,4527525,3880464,22918164,31326153,55415494,64511000,-9095506,-14.1,71469835
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,44965044,0,117581173,115102903,47517959,10460178,-11103666,46874471,-5740113,33791846,-9973444,18078289,1717532,-8693189,34895415,27919758,-6462583,-5684480,5288598,-6858465,86014053,117581168,-31567115,-26.847084050058083,115102903
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,44965044,0,117581173,115102903,47517959,10460178,-11103666,46874471,-5740113,33791846,-9973444,18078289,1717532,-8693189,34895415,27919758,-6462583,-5684480,5288598,-6858465,86014053,117581168,-31567115,-26.847084050058083,115102903
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,44965044,0,117581173,115102903,47517959,10460178,-11103666,46874471,-5740113,33791846,-9973444,18078289,1717532,-8693189,34895415,27919758,-6462583,-5684480,5288598,-6858465,86014053,117581168,-31567115,-26.847084050058083,115102903
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,44965044,0,117581173,115102903,47517959,10460178,-11103666,46874471,-5740113,33791846,-9973444,18078289,1717532,-8693189,34895415,27919758,-6462583,-5684480,5288598,-6858465,86014053,117581168,-31567115,-26.847084050058083,115102903
