Free State: Maluti-a-Phofung(FS194) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Interest earned - outstanding debtors,,23362272,0,30000000,25000000,2466917,-1098798,1182858,2550977,1062884,1402097,1413844,3878825,1516766,1598802,1570566,4686134,-32,1754461,1703445,3457874,14573810,30000000,-15426190,-51.42,25000000
Dividends received,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Fines,,842712,0,3500000,1350000,46963,-128732,60456,-21313,66285,78560,133139,277984,65365,49443,76321,191129,44076,86896,27752,158724,606524,3500000,-2893476,-82.67,1350000
Licences and permits,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Agency services,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Transfers recognised - operational,,365116100,0,491688000,491688000,161893667,-11617333,6666667,156943001,4208333,133788333,20033666,158030332,5000000,13333333,8791667,27125000,1416667,7416667,0,8833334,350931667,403188000,-52256333,-12.96,491688000
Other own revenue,,5821306,0,82399465,88055210,293006,-432400,561584,422190,454155,3655621,2820430,6930206,23610,1052064,617446,1693120,417954,651268,499586,1568808,10614324,82399465,-71785141,-87.12,88055210
Gains on disposal of PPE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Revenue (excl. capital transfers and contributions),,927087660,0,1400829715,1411446211,220611115,-18045875,57006166,259571406,35278288,203959555,66527990,305765833,40470039,47576525,47585814,135632378,42241977,59114542,48635288,149991807,850961424,1255708465,-404747041,-32.2325645069216,1411446211
,,,,,,,,,,,,,,,,,,,,,,,,,,
Expenditure By Type,,,,,,,,,,,,,,,,,,,,,,,,,,
Employee related costs,,305825449,0,351445108,337760707,29852950,25461370,27998988,83313308,27625882,27847622,30235413,85708917,28705491,28630733,29473172,86809396,28095834,31987598,37201731,97285163,353116784,267859108,85257676,31.83,337760707
Remuneration of councillors,,20173891,0,22100000,21334805,4311446,-791128,1828878,5349196,1750342,1769976,1769976,5290294,1789904,1783145,1856697,5429746,1856697,1815318,1854264,5526279,21595515,22100000,-504485,-2.28,21334805
Debt impairment,,193724288,0,15000000,7000000,0,0,0,0,3860,0,0,3860,0,0,0,0,0,0,0,0,3860,15000000,-14996140,-99.97,7000000
Depreciation and asset impairment,,218545901,0,150000000,103200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000000,-150000000,-100,103200000
Finance charges,,5976693,0,6000000,7600000,2529829,0,454168,2983997,0,0,2499047,2499047,0,0,454168,454168,395305,-3967048,3700535,128792,6066004,6000000,66004,1.1,7600000
Bulk purchases,,269840977,0,368474264,407072142,43859649,0,0,43859649,0,7807018,0,7807018,0,0,0,0,0,0,56588199,56588199,108254866,350000000,-241745134,-69.07,407072142
Other Materials,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contracted services,,85894532,0,65000000,84540000,5357170,4283979,2217969,11859118,157220,1817392,19401619,21376231,4542967,10575580,6155452,21273999,605743,546557,25191699,26343999,80853347,65000000,15853347,24.39,84540000
Transfers and grants,,0,0,88500000,88500000,6666667,7375000,0,14041667,0,1416667,13333333,14750000,5708333,13333333,7375000,26416666,0,708333,30972159,31680492,86888825,88500000,-1611175,-1.82,88500000
Other expenditure,,311553383,0,329309673,351238556,20078175,19412316,8671559,48162050,3738847,37226217,31390213,72355277,15428801,15160552,19976698,50566051,10786429,13123449,52364368,76274246,247357624,286249357,-38891733,-13.59,351238556
Loss on disposal of PPE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Expenditure,,1411535114,0,1395829045,1408246210,112655886,55741537,41171562,209568985,33276151,77884892,98629601,209790644,56175496,69483343,65291187,190950026,41740008,44214207,207872955,293827170,904136825,1250708465,-346571640,-27.710025933181797,1408246210
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,-484447454,0,5000670,3200001,107955229,-73787412,15834604,50002421,2002137,126074663,-32101611,95975189,-15705457,-21906818,-17705373,-55317648,501969,14900335,-159237667,-143835363,-53175401,5000000,-58175401,-1163.50802,3200001
Transfers recognised - capital,,280400011,0,253309000,276401862,55679000,-1946000,5048046,58781046,4500000,8584080,0,13084080,70783000,1460000,52019190,124262190,2250000,0,0,2250000,198377316,253309000,-54931684,-21.69,276401862
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,-204047443,0,258309670,279601863,163634229,-75733412,20882650,108783467,6502137,134658743,-32101611,109059269,55077543,-20446818,34313817,68944542,2751969,14900335,-159237667,-141585363,145201915,258309000,-113107085,-43.787512243088706,279601863
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,-204047443,0,258309670,279601863,163634229,-75733412,20882650,108783467,6502137,134658743,-32101611,109059269,55077543,-20446818,34313817,68944542,2751969,14900335,-159237667,-141585363,145201915,258309000,-113107085,-43.787512243088706,279601863
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,-204047443,0,258309670,279601863,163634229,-75733412,20882650,108783467,6502137,134658743,-32101611,109059269,55077543,-20446818,34313817,68944542,2751969,14900335,-159237667,-141585363,145201915,258309000,-113107085,-43.787512243088706,279601863
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,-204047443,0,258309670,279601863,163634229,-75733412,20882650,108783467,6502137,134658743,-32101611,109059269,55077543,-20446818,34313817,68944542,2751969,14900335,-159237667,-141585363,145201915,258309000,-113107085,-43.787512243088706,279601863
