Free State: Masilonyana(FS181) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Total Revenue (excl. capital transfers and contributions),,172964103,0,192682926,192108000,56299561,11371025,11053494,78724080,9750393,21281096,7893965,38925454,10373076,9606620,9704198,29683894,6276659,7136320,26711025,40124004,187457432,181446209,6011223,3.312950451337344,192108000
,,,,,,,,,,,,,,,,,,,,,,,,,,
Expenditure By Type,,,,,,,,,,,,,,,,,,,,,,,,,,
Employee related costs,,60384468,0,64554487,66054000,4477713,4735238,4771996,13984947,5537293,6262709,5312470,17112472,5075772,5101783,6119639,16297194,6370255,6113942,7036416,19520613,66915226,64554487,2360739,3.66,66054000
Remuneration of councillors,,5438660,0,6712380,6712000,404164,341083,341363,1086610,551578,345640,392640,1289858,383033,381242,377352,1141627,370101,396415,482371,1248887,4766982,6712380,-1945398,-28.98,6712000
Debt impairment,,0,0,11868849,39837453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11868849,-11868849,-100,39837453
Depreciation and asset impairment,,1474137,0,1007040,28790069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007040,-1007040,-100,28790069
Finance charges,,1610206,0,0,0,0,18,227629,227647,0,0,0,0,0,0,0,0,0,0,188207,188207,415854,1315716,-899862,-68.39,0
Bulk purchases,,19568848,0,35298225,35298000,0,910688,5597115,6507803,44148,0,0,44148,0,0,0,0,26051169,1834269,4009793,31895231,38447182,35298225,3148957,8.92,35298000
Other Materials,,0,0,0,14625282,0,0,0,0,0,0,0,0,0,0,0,0,205894,55205,230125,491224,491224,,491224,0,14625282
Contracted services,,0,0,30000,1397000,0,15901,28281,44182,6106,9779,1473,17358,0,0,0,0,0,0,836857,836857,898397,30000,868397,2894.66,1397000
Transfers and grants,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140363,1140363,1140363,,1140363,0,0
Other expenditure,,41311796,0,60522000,46145889,1326758,2904378,10233873,14465009,4763360,5960198,1549225,12272783,1539244,258121,186561,1983926,677478,659796,6464764,7802038,36523756,60104064,-23580308,-39.23,46145889
Loss on disposal of PPE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Expenditure,,129788115,0,179992981,238859693,6208635,8907306,21200257,36316198,10902485,12578326,7255808,30736619,6998049,5741146,6683552,19422747,33674897,9059627,20388896,63123420,149598984,180890761,-31291777,-17.298714885720447,238859693
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,43175988,0,12689945,-46751693,50090926,2463719,-10146763,42407882,-1152092,8702770,638157,8188835,3375027,3865474,3020646,10261147,-27398238,-1923307,6322129,-22999416,37858448,555448,37303000,6715.840186660138,-46751693
Transfers recognised - capital,,50484434,0,67212000,74731000,0,409000,0,409000,0,0,0,0,0,0,0,0,0,0,0,0,409000,74731000,-74322000,-99.45,74731000
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12791079,-12791079,-100,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,93660422,0,79901945,27979307,50090926,2872719,-10146763,42816882,-1152092,8702770,638157,8188835,3375027,3865474,3020646,10261147,-27398238,-1923307,6322129,-22999416,38267448,88077527,-49810079,-56.55254035459011,27979307
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,93660422,0,79901945,27979307,50090926,2872719,-10146763,42816882,-1152092,8702770,638157,8188835,3375027,3865474,3020646,10261147,-27398238,-1923307,6322129,-22999416,38267448,88077527,-49810079,-56.55254035459011,27979307
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,93660422,0,79901945,27979307,50090926,2872719,-10146763,42816882,-1152092,8702770,638157,8188835,3375027,3865474,3020646,10261147,-27398238,-1923307,6322129,-22999416,38267448,88077527,-49810079,-56.55254035459011,27979307
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,93660422,0,79901945,27979307,50090926,2872719,-10146763,42816882,-1152092,8702770,638157,8188835,3375027,3865474,3020646,10261147,-27398238,-1923307,6322129,-22999416,38267448,88077527,-49810079,-56.55254035459011,27979307
