Limpopo: Lephalale(LIM362) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Transfers recognised - operational,,86091508,0,89499650,89499650,34333167,0,0,34333167,0,0,0,0,0,0,0,0,0,0,0,0,34333167,89500001,-55166834,-61.64,89499650
Other own revenue,,15515341,0,14386783,14386783,788156,0,0,788156,0,0,0,0,0,0,0,0,0,0,0,0,788156,14386931,-13598775,-94.52,14386783
Gains on disposal of PPE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Revenue (excl. capital transfers and contributions),,326325171,0,352071025,352071025,56299380,0,0,56299380,0,0,0,0,0,0,0,0,0,0,0,0,56299380,352072106,-295772726,-84.00913362900724,352071025
,,,,,,,,,,,,,,,,,,,,,,,,,,
Expenditure By Type,,,,,,,,,,,,,,,,,,,,,,,,,,
Employee related costs,,111281299,0,124110840,124110840,10058859,0,0,10058859,0,0,0,0,0,0,0,0,0,0,0,0,10058859,124111145,-114052286,-91.9,124110840
Remuneration of councillors,,7078606,0,6846533,6846533,598765,0,0,598765,0,0,0,0,0,0,0,0,0,0,0,0,598765,6846531,-6247766,-91.25,6846533
Debt impairment,,13072602,0,3500000,3500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500000,-3500000,-100,3500000
Depreciation and asset impairment,,54244863,0,60602666,60602666,5011721,0,0,5011721,0,0,0,0,0,0,0,0,0,0,0,0,5011721,60602668,-55590947,-91.73,60602666
Finance charges,,14390522,0,11885283,11885283,1008641,0,0,1008641,0,0,0,0,0,0,0,0,0,0,0,0,1008641,11885283,-10876642,-91.51,11885283
Bulk purchases,,94515646,0,106448088,106448088,10818228,0,0,10818228,0,0,0,0,0,0,0,0,0,0,0,0,10818228,106448088,-95629860,-89.84,106448088
Other Materials,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contracted services,,8985914,0,7885506,7885506,420138,0,0,420138,0,0,0,0,0,0,0,0,0,0,0,0,420138,7885495,-7465357,-94.67,7885506
Transfers and grants,,1125948,0,1182035,1182035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1182035,-1182035,-100,1182035
Other expenditure,,62488856,0,72445041,72445041,5889340,0,0,5889340,0,0,0,0,0,0,0,0,0,0,0,0,5889340,72444612,-66555272,-91.87,72445041
Loss on disposal of PPE,,7319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Expenditure,,367191575,0,394905992,394905992,33805692,0,0,33805692,0,0,0,0,0,0,0,0,0,0,0,0,33805692,394905857,-361100165,-91.43955669414142,394905992
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,-40866404,0,-42834967,-42834967,22493688,0,0,22493688,0,0,0,0,0,0,0,0,0,0,0,0,22493688,-42833751,65327439,-152.51393463066077,-42834967
Transfers recognised - capital,,0,0,49796347,49796347,1002750,0,0,1002750,0,0,0,0,0,0,0,0,0,0,0,0,1002750,49796347,-48793597,-97.99,49796347
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,-40866404,0,6961380,6961380,23496438,0,0,23496438,0,0,0,0,0,0,0,0,0,0,0,0,23496438,6962596,16533842,237.46662882637452,6961380
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,-40866404,0,6961380,6961380,23496438,0,0,23496438,0,0,0,0,0,0,0,0,0,0,0,0,23496438,6962596,16533842,237.46662882637452,6961380
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,-40866404,0,6961380,6961380,23496438,0,0,23496438,0,0,0,0,0,0,0,0,0,0,0,0,23496438,6962596,16533842,237.46662882637452,6961380
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,-40866404,0,6961380,6961380,23496438,0,0,23496438,0,0,0,0,0,0,0,0,0,0,0,0,23496438,6962596,16533842,237.46662882637452,6961380
