Northern Cape: Mier(NC081) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Bulk purchases,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Other Materials,,845691,0,787356,731915,14492,56421,73182,144095,48721,43969,61481,154171,249315,73177,8243,330735,64616,15414,-41193,38837,667838,787356,-119518,-15.18,731915
Contracted services,,1100065,0,227843,227843,17980,17980,17980,53940,17980,17980,17980,53940,15980,15980,15980,47940,15980,15980,15980,47940,203760,227844,-24084,-10.57,227843
Transfers and grants,,915654,0,1581428,1581428,72567,78646,69996,221209,92565,52037,51322,195924,79643,75547,94522,249712,54299,52649,77235,184183,851028,1581432,-730404,-46.19,1581428
Other expenditure,,6213353,0,5610684,10852423,-148584,632072,469652,953140,774737,594794,740253,2109784,587204,847806,569985,2004995,524356,312200,2192640,3029196,8097115,5610684,2486431,44.32,10852423
Loss on disposal of PPE,,92150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Expenditure,,27316002,0,24320475,29881638,862502,1671232,1492745,4026479,1821516,1580881,1845183,5247580,1853338,1916307,1627744,5397389,1574132,1315136,3245689,6134957,20806405,24320481,-3514076,-14.449039885354242,29881638
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,487415,0,886758,1845909,5887363,-49559,-524523,5313281,-715522,3064177,-1158388,1190267,-949347,-1183894,2629489,496248,-513588,-283491,498376,-298703,6701093,886740,5814353,655.6998669282992,1845909
Transfers recognised - capital,,8067058,0,9492000,15812107,634976,537092,683795,1855863,901494,0,2266187,3167681,309600,1402525,2269895,3982020,1809549,1517809,981270,4308628,13314192,9492000,3822192,40.27,15812107
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,8554473,0,10378758,17658016,6522339,487533,159272,7169144,185972,3064177,1107799,4357948,-639747,218631,4899384,4478268,1295961,1234318,1479646,4009925,20015285,10378740,9636545,92.84889109853411,17658016
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,8554473,0,10378758,17658016,6522339,487533,159272,7169144,185972,3064177,1107799,4357948,-639747,218631,4899384,4478268,1295961,1234318,1479646,4009925,20015285,10378740,9636545,92.84889109853411,17658016
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,8554473,0,10378758,17658016,6522339,487533,159272,7169144,185972,3064177,1107799,4357948,-639747,218631,4899384,4478268,1295961,1234318,1479646,4009925,20015285,10378740,9636545,92.84889109853411,17658016
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,8554473,0,10378758,17658016,6522339,487533,159272,7169144,185972,3064177,1107799,4357948,-639747,218631,4899384,4478268,1295961,1234318,1479646,4009925,20015285,10378740,9636545,92.84889109853411,17658016
