Eastern Cape: Engcobo(EC137) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Total Expenditure,,171229965,0,173779895,173779895,8557107,9039468,11844833,29441408,9392470,10437749,6533989,26364208,9305508,8466820,7708258,25480586,8732556,7804174,16193318,32730048,114016250,173779899,-59763649,-34.390426823760556,173779895
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,-44169382,0,-19880747,-19880747,34923719,-5257972,-10145131,19520616,-7686034,27082657,-4716192,14680431,-6731642,-3413068,21183838,11039128,-5467428,-6068154,-14473149,-26008731,19231444,-19880751,39112195,-196.73399158814473,-19880747
Transfers recognised - capital,,63006041,0,49004000,49004000,8500000,0,0,8500000,8000000,0,0,8000000,0,12804000,14500000,27304000,0,0,0,0,43804000,49004000,-5200000,-10.61,49004000
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,18836659,0,29123253,29123253,43423719,-5257972,-10145131,28020616,313966,27082657,-4716192,22680431,-6731642,9390932,35683838,38343128,-5467428,-6068154,-14473149,-26008731,63035444,29123249,33912195,116.44372164657865,29123253
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,18836659,0,29123253,29123253,43423719,-5257972,-10145131,28020616,313966,27082657,-4716192,22680431,-6731642,9390932,35683838,38343128,-5467428,-6068154,-14473149,-26008731,63035444,29123249,33912195,116.44372164657865,29123253
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,18836659,0,29123253,29123253,43423719,-5257972,-10145131,28020616,313966,27082657,-4716192,22680431,-6731642,9390932,35683838,38343128,-5467428,-6068154,-14473149,-26008731,63035444,29123249,33912195,116.44372164657865,29123253
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,18836659,0,29123253,29123253,43423719,-5257972,-10145131,28020616,313966,27082657,-4716192,22680431,-6731642,9390932,35683838,38343128,-5467428,-6068154,-14473149,-26008731,63035444,29123249,33912195,116.44372164657865,29123253
