Limpopo: Bela Bela(LIM366) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Expenditure By Type,,,,,,,,,,,,,,,,,,,,,,,,,,
Employee related costs,,75955809,0,91493526,91459352,6633684,6464271,6675309,19773264,6804135,7117449,7811025,21732609,6233313,7616368,0,13849681,0,0,0,0,55355554,91493525,-36137971,-39.5,91459352
Remuneration of councillors,,5801382,0,5955742,5955742,301870,318644,317449,937963,314945,314945,336558,966448,331719,351383,0,683102,0,0,0,0,2587513,5955742,-3368229,-56.55,5955742
Debt impairment,,25504703,0,0,0,3297069,1871961,0,5169030,1007002,925695,384702,2317399,1411763,0,0,1411763,0,0,0,0,8898192,,8898192,0,0
Depreciation and asset impairment,,28883761,0,22040000,72040000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22040000,-22040000,-100,72040000
Finance charges,,3309616,0,3100000,1100000,0,201257,0,201257,0,0,0,0,0,0,0,0,0,0,0,0,201257,3100000,-2898743,-93.51,1100000
Bulk purchases,,59902603,0,73063600,73063600,7638846,7968653,7091865,22699364,6214072,1294679,5496693,13005444,8036749,7832324,0,15869073,0,0,0,0,51573881,73063601,-21489720,-29.41,73063600
Other Materials,,12277715,0,19778175,18200688,267897,755828,709017,1732742,1641408,2608177,3532183,7781768,2036779,445909,0,2482688,0,0,0,0,11997198,19778176,-7780978,-39.34,18200688
Contracted services,,10729765,0,24923574,33645213,2289068,2840460,2790296,7919824,4576218,1822555,3175708,9574481,1922457,2883242,0,4805699,0,0,0,0,22300004,24923575,-2623571,-10.53,33645213
Transfers and grants,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Other expenditure,,49075652,0,56625833,60865566,21135636,9302606,8515093,38953335,6855625,7951051,7641253,22447929,7917147,2210568,0,10127715,0,0,0,0,71528979,56624833,14904146,26.32,60865566
Loss on disposal of PPE,,20786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Expenditure,,271461792,0,296980450,356330161,41564070,29723680,26099029,97386779,27413405,22034551,28378122,77826078,27889927,21339794,0,49229721,0,0,0,0,224442578,296979452,-72536874,-24.424879738817758,356330161
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,12185975,0,10198514,-49087857,2499365,-9244805,-7851524,-14596964,-10660316,14434263,-11717372,-7943425,-8871959,-5834138,0,-14706097,0,0,0,0,-37246486,10199518,-47446004,-465.17888394333926,-49087857
Transfers recognised - capital,,15836000,0,22193000,22193000,10115000,0,0,10115000,0,0,6254000,6254000,0,0,0,0,0,0,0,0,16369000,22193000,-5824000,-26.24,22193000
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,28021975,0,32391514,-26894857,12614365,-9244805,-7851524,-4481964,-10660316,14434263,-5463372,-1689425,-8871959,-5834138,0,-14706097,0,0,0,0,-20877486,32392518,-53270004,-164.45156872337,-26894857
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,28021975,0,32391514,-26894857,12614365,-9244805,-7851524,-4481964,-10660316,14434263,-5463372,-1689425,-8871959,-5834138,0,-14706097,0,0,0,0,-20877486,32392518,-53270004,-164.45156872337,-26894857
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,28021975,0,32391514,-26894857,12614365,-9244805,-7851524,-4481964,-10660316,14434263,-5463372,-1689425,-8871959,-5834138,0,-14706097,0,0,0,0,-20877486,32392518,-53270004,-164.45156872337,-26894857
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,28021975,0,32391514,-26894857,12614365,-9244805,-7851524,-4481964,-10660316,14434263,-5463372,-1689425,-8871959,-5834138,0,-14706097,0,0,0,0,-20877486,32392518,-53270004,-164.45156872337,-26894857
