Limpopo: Makhado(LIM344) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Total Revenue (excl. capital transfers and contributions),,569454250,0,656222000,646827000,144933841,16743837,28063655,189741333,27006882,127489104,27675244,182171230,25786087,28165767,27258000,81209854,106779756,29254207,29624655,165658618,618781035,656222944,-37441909,-5.705668986788734,646827000
,,,,,,,,,,,,,,,,,,,,,,,,,,
Expenditure By Type,,,,,,,,,,,,,,,,,,,,,,,,,,
Employee related costs,,198567060,0,228090000,229757000,17477000,17198000,18337000,53012000,17170501,17092421,26388421,60651343,17974759,17419000,16852000,52245759,18029013,17703747,17016161,52748921,218658023,228090036,-9432013,-4.14,229757000
Remuneration of councillors,,20781673,0,20675000,21705000,1733000,1732533,1732533,5198066,1730823,1730823,1730823,5192469,1712945,1709000,1706000,5127945,2666832,1806704,1801267,6274803,21793283,20675210,1118073,5.41,21705000
Debt impairment,,12893946,0,20000000,20000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000,-20000000,-100,20000000
Depreciation and asset impairment,,104243423,0,145015000,145015000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152349,2152349,2152349,145015425,-142863076,-98.52,145015000
Finance charges,,5309560,0,5859000,5901000,0,1520,1469,2989,364980,6000,564000,934980,0,7280,302000,309280,239989,8983,1405922,1654894,2902143,5858552,-2956409,-50.46,5901000
Bulk purchases,,157753908,0,188227000,189898000,47687946,7610292,7905276,63203514,2014304,6122000,49500000,57636304,6007305,6526225,35370000,47903530,6118064,5306216,55628067,67052347,235795695,188227060,47568635,25.27,189898000
Other Materials,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contracted services,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Transfers and grants,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Other expenditure,,155497151,0,138403000,152390000,34142502,7323400,10718000,52183902,8731502,8169502,12741805,29642809,7270665,11575000,9544000,28389665,11027750,9709331,13851810,34588891,144805267,138402658,6402609,4.63,152390000
Loss on disposal of PPE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Expenditure,,655046721,0,746269000,764666000,101040448,33865745,38694278,173600471,30012110,33120746,90925049,154057905,32965674,37236505,63774000,133976179,38081648,34534981,91855576,164472205,626106760,746268941,-120162181,-16.10172612020845,764666000
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,-85592471,0,-90047000,-117839000,43893393,-17121908,-10630623,16140862,-3005228,94368358,-63249805,28113325,-7179587,-9070738,-36516000,-52766325,68698108,-5280774,-62230921,1186413,-7325725,-90045997,82720272,-91.86446344749784,-117839000
Transfers recognised - capital,,110875624,0,114087000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114087000,-114087000,-100,0
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,25283153,0,24040000,-117839000,43893393,-17121908,-10630623,16140862,-3005228,94368358,-63249805,28113325,-7179587,-9070738,-36516000,-52766325,68698108,-5280774,-62230921,1186413,-7325725,24041003,-31366728,-130.47179437563398,-117839000
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,25283153,0,24040000,-117839000,43893393,-17121908,-10630623,16140862,-3005228,94368358,-63249805,28113325,-7179587,-9070738,-36516000,-52766325,68698108,-5280774,-62230921,1186413,-7325725,24041003,-31366728,-130.47179437563398,-117839000
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,25283153,0,24040000,-117839000,43893393,-17121908,-10630623,16140862,-3005228,94368358,-63249805,28113325,-7179587,-9070738,-36516000,-52766325,68698108,-5280774,-62230921,1186413,-7325725,24041003,-31366728,-130.47179437563398,-117839000
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,25283153,0,24040000,-117839000,43893393,-17121908,-10630623,16140862,-3005228,94368358,-63249805,28113325,-7179587,-9070738,-36516000,-52766325,68698108,-5280774,-62230921,1186413,-7325725,24041003,-31366728,-130.47179437563398,-117839000
