Limpopo: Polokwane(LIM354) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Other own revenue,,110096226,0,26963039,163788259,1603407,2036652,1379573,5019632,800390,1837660,907183,3545233,40540,748581,6258581,7047702,1784565,2013902,2923876,6722343,22334910,26963088,-4628178,-17.16,163788259
Gains on disposal of PPE,,0,0,52200000,22200000,0,0,0,0,0,0,0,0,0,0,0,0,76580,78555,0,155135,155135,52200000,-52044865,-99.7,22200000
Total Revenue (excl. capital transfers and contributions),,1932949289,0,2228099004,2200327000,310397383,120087280,115219525,545704188,125633707,124153648,278602709,528390064,113760124,101665378,229675096,445100598,122792430,113377169,197866160,434035759,1953230609,2228099053,-274868444,-12.33645531287787,2200327000
,,,,,,,,,,,,,,,,,,,,,,,,,,
Expenditure By Type,,,,,,,,,,,,,,,,,,,,,,,,,,
Employee related costs,,456579238,0,504000000,504000000,39645427,39471510,39891322,119008259,40821419,40143187,42509747,123474353,41635754,39498029,40920564,122054347,41608662,42091819,44683698,128384179,492921138,504000000,-11078862,-2.2,504000000
Remuneration of councillors,,24042773,0,25410000,25410000,1721382,1727915,2005828,5455125,2003976,2313485,2002331,6319792,2001506,1666736,2354529,6022771,2627626,1968897,2098884,6695407,24493095,25410000,-916905,-3.61,25410000
Debt impairment,,193867475,0,50000000,50000000,4166667,4359237,4166667,12692571,0,4166667,4166667,8333334,5491364,5491365,5491366,16474095,4166667,4166666,4166667,12500000,50000000,50000000,0,0,50000000
Depreciation and asset impairment,,449693160,0,266000001,205000000,22166664,22166664,22166664,66499992,26333331,22166663,22166664,70666658,22166663,9966671,17999998,50133332,8850000,8541667,308351,17700018,205000000,266000000,-61000000,-22.93,205000000
Finance charges,,26317073,0,23747000,23747000,0,0,0,0,0,0,12957041,12957041,0,0,0,0,0,0,12307495,12307495,25264536,23747000,1517536,6.39,23747000
Bulk purchases,,619152841,0,698000000,698000000,78844261,74527141,44116344,197487746,48490448,50160615,51759188,150410251,62660597,49375477,49239810,161275884,47333173,45043066,73301441,165677680,674851561,698000000,-23148439,-3.32,698000000
Other Materials,,115940765,0,170000000,170600000,2759768,8028472,9813969,20602209,15085115,13025067,19101752,47211934,7988361,11977284,13723641,33689286,11865408,14919566,26493208,53278182,154781611,170000000,-15218389,-8.95,170600000
Contracted services,,66780428,0,75854000,75754000,-64795,8069227,4115190,12119622,9781033,6316922,6453015,22550970,6362828,2557735,4344651,13265214,3415504,4077404,11755543,19248451,67184257,75854000,-8669743,-11.43,75754000
Transfers and grants,,6940000,0,5240000,6740000,2520000,0,40000,2560000,20000,2520000,20000,2560000,20000,20000,1520000,1560000,20000,20000,20000,60000,6740000,5240000,1500000,28.63,6740000
Other expenditure,,304374098,0,327460000,353676000,10269473,22929421,46811321,80010215,25800221,23048691,38470060,87318972,29663309,27022916,31716041,88402266,20388902,36000415,77665151,134054468,389785921,327460000,62325921,19.03,353676000
Loss on disposal of PPE,,55898532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Expenditure,,2319586383,0,2145711001,2112927000,162028847,181279587,173127305,516435739,168335543,163861297,199606465,531803305,177990382,147576213,167310600,492877195,140275942,156829500,252800438,549905880,2091022119,2145711000,-54688881,-2.548753350288086,2112927000
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,-386637094,0,82388003,87400000,148368536,-61192307,-57907780,29268449,-42701836,-39707649,78996244,-3413241,-64230258,-45910835,62364496,-47776597,-17483512,-43452331,-54934278,-115870121,-137791510,82388053,-220179563,-267.2469550894715,87400000
Transfers recognised - capital,,350188424,0,436799000,700469900,170414398,0,0,170414398,0,0,149659000,149659000,6674444,11002000,232514000,250190444,0,0,9080119,9080119,579343961,436799000,142544961,32.63,700469900
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,-36448670,0,519187003,787869900,318782934,-61192307,-57907780,199682847,-42701836,-39707649,228655244,146245759,-57555814,-34908835,294878496,202413847,-17483512,-43452331,-45854159,-106790002,441552451,519187053,-77634602,-14.953108239392094,787869900
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,-36448670,0,519187003,787869900,318782934,-61192307,-57907780,199682847,-42701836,-39707649,228655244,146245759,-57555814,-34908835,294878496,202413847,-17483512,-43452331,-45854159,-106790002,441552451,519187053,-77634602,-14.953108239392094,787869900
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,-36448670,0,519187003,787869900,318782934,-61192307,-57907780,199682847,-42701836,-39707649,228655244,146245759,-57555814,-34908835,294878496,202413847,-17483512,-43452331,-45854159,-106790002,441552451,519187053,-77634602,-14.953108239392094,787869900
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,-36448670,0,519187003,787869900,318782934,-61192307,-57907780,199682847,-42701836,-39707649,228655244,146245759,-57555814,-34908835,294878496,202413847,-17483512,-43452331,-45854159,-106790002,441552451,519187053,-77634602,-14.953108239392094,787869900
