Northern Cape: !Kheis(NC084) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Loss on disposal of PPE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Expenditure,,56789750,0,56158000,55657000,7881647,2379555,3188044,13449246,2474497,3143495,2647236,8265228,2072377,1453546,0,3525923,2231738,2224154,2047725,6503617,31744014,45569036,-13825022,-30.33863169719017,55657000
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,-28277875,0,-19540000,-20813525,2004030,-1464539,-1378006,-838515,167882,2953652,-1731778,1389756,-716853,480898,0,-235955,-1213071,-1255789,-1054493,-3523353,-3208067,-14164280,10956213,-77.35100548704206,-20813525
Transfers recognised - capital,,19678730,0,19562000,19937525,3834000,0,400000,4234000,0,3300000,0,3300000,0,0,0,0,0,0,0,0,7534000,14168000,-6634000,-46.82,19937525
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,-8599145,0,22000,-876000,5838030,-1464539,-978006,3395485,167882,6253652,-1731778,4689756,-716853,480898,0,-235955,-1213071,-1255789,-1054493,-3523353,4325933,3720,4322213,116188.52150537634,-876000
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,-8599145,0,22000,-876000,5838030,-1464539,-978006,3395485,167882,6253652,-1731778,4689756,-716853,480898,0,-235955,-1213071,-1255789,-1054493,-3523353,4325933,3720,4322213,116188.52150537634,-876000
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,-8599145,0,22000,-876000,5838030,-1464539,-978006,3395485,167882,6253652,-1731778,4689756,-716853,480898,0,-235955,-1213071,-1255789,-1054493,-3523353,4325933,3720,4322213,116188.52150537634,-876000
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,-8599145,0,22000,-876000,5838030,-1464539,-978006,3395485,167882,6253652,-1731778,4689756,-716853,480898,0,-235955,-1213071,-1255789,-1054493,-3523353,4325933,3720,4322213,116188.52150537634,-876000
