Northern Cape: Joe Morolong(NC451) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Gains on disposal of PPE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Revenue (excl. capital transfers and contributions),,95241448,0,138163411,136513748,42885486,4149514,1234873,48269873,6643704,32924230,2405817,41973751,14353279,2448884,35287326,52089489,1194130,3654538,5987626,10836294,153169407,138163339,15006068,10.861106939518884,136513748
,,,,,,,,,,,,,,,,,,,,,,,,,,
Expenditure By Type,,,,,,,,,,,,,,,,,,,,,,,,,,
Employee related costs,,37024772,0,45226884,44715468,3372641,3384268,3593912,10350821,3865412,5642723,3474897,12983032,3556483,3755320,4150099,11461902,3755186,3837836,4017148,11610170,46405925,45226883,1179042,2.61,44715468
Remuneration of councillors,,7503760,0,8225641,8246567,741648,673743,673743,2089134,673743,673743,682186,2029672,682443,672257,672257,2026957,715600,1442222,716232,2874054,9019817,8225641,794176,9.65,8246567
Debt impairment,,2336145,0,1213224,1213224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1213224,-1213224,-100,1213224
Depreciation and asset impairment,,24326278,0,9826199,7716539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9826199,-9826199,-100,7716539
Finance charges,,232093,0,884402,899402,16765,9672,11588,38025,11126,11385,392307,414818,11040,9296,11408,31744,10655,17925,403020,431600,916187,884402,31785,3.59,899402
Bulk purchases,,11017950,0,11168595,9468595,30000,1247897,790988,2068885,682363,440843,443985,1567191,378885,50000,1409905,1838790,1399059,873903,1952213,4225175,9700041,11168595,-1468554,-13.15,9468595
Other Materials,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contracted services,,168200,0,4636271,8699695,623220,1255875,3839236,5718331,1096986,1004748,491270,2593004,410626,558407,343115,1312148,631307,227261,1093578,1952146,11575629,4636271,6939358,149.68,8699695
Transfers and grants,,13704816,0,2020755,2470755,256461,0,335695,592156,275664,541150,0,816814,0,0,551319,551319,270035,272992,557706,1100733,3061022,2020755,1040267,51.48,2470755
Other expenditure,,61353751,0,26071072,30635095,1965761,2807050,2784023,7556834,2909519,2792712,2327960,8030191,3110616,3681315,4665655,11457586,4339707,4589160,5496131,14424998,41469609,26071071,15398538,59.06,30635095
Loss on disposal of PPE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Expenditure,,157667765,0,109273043,114065340,7006496,9378505,12029185,28414186,9514813,11107304,7812605,28434722,8150093,8726595,11803758,28680446,11121549,11261299,14236028,36618876,122148230,109273041,12875189,11.782585056821105,114065340
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,-62426317,0,28890368,22448408,35878990,-5228991,-10794312,19855687,-2871109,21816926,-5406788,13539029,6203186,-6277711,23483568,23409043,-9927419,-7606761,-8248402,-25782582,31021177,28890298,2130879,7.375759848513851,22448408
Transfers recognised - capital,,127472305,0,104205100,116396232,32606783,3527242,221296,36355321,27696158,22939856,3984897,54620911,0,1249679,29307082,30556761,0,0,0,0,121532993,104205100,17327893,16.63,116396232
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,65045988,0,133095468,138844640,68485773,-1701749,-10573016,56211008,24825049,44756782,-1421891,68159940,6203186,-5028032,52790650,53965804,-9927419,-7606761,-8248402,-25782582,152554170,133095398,19458772,14.620168910723722,138844640
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,65045988,0,133095468,138844640,68485773,-1701749,-10573016,56211008,24825049,44756782,-1421891,68159940,6203186,-5028032,52790650,53965804,-9927419,-7606761,-8248402,-25782582,152554170,133095398,19458772,14.620168910723722,138844640
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,65045988,0,133095468,138844640,68485773,-1701749,-10573016,56211008,24825049,44756782,-1421891,68159940,6203186,-5028032,52790650,53965804,-9927419,-7606761,-8248402,-25782582,152554170,133095398,19458772,14.620168910723722,138844640
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,65045988,0,133095468,138844640,68485773,-1701749,-10573016,56211008,24825049,44756782,-1421891,68159940,6203186,-5028032,52790650,53965804,-9927419,-7606761,-8248402,-25782582,152554170,133095398,19458772,14.620168910723722,138844640
