Kwazulu-Natal: Ulundi(KZN266) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Transfers recognised - operational,,87477029,0,106030738,106030000,41791000,2081000,412000,44284000,0,32494000,0,32494000,0,309000,27432000,27741000,-7000,0,0,-7000,104512000,106029996,-1517996,-1.43,106030000
Other own revenue,,7075028,0,3103000,3157438,91435,2424095,198227,2713757,127548,131336,37599,296483,298392,134264,182813,615469,207877,53102,-2294542,-2033563,1592146,3102503,-1510357,-48.68,3157438
Gains on disposal of PPE,,1242375,0,4436262,6736262,0,0,0,0,0,0,0,0,0,0,0,0,0,366150,300000,666150,666150,4436262,-3770112,-84.98,6736262
Total Revenue (excl. capital transfers and contributions),,210580676,0,246426594,259951620,73439681,9649592,10179438,93268711,8548094,38249718,7161667,53959479,7751247,5345888,31639907,44737042,7652529,7868937,28971692,44493158,236458390,246425800,-9967410,-4.044791576206712,259951620
,,,,,,,,,,,,,,,,,,,,,,,,,,
Expenditure By Type,,,,,,,,,,,,,,,,,,,,,,,,,,
Employee related costs,,73647488,0,80075000,104813963,6875933,5605916,5840235,18322084,6465505,7094525,6730670,20290700,6909874,6933567,7201442,21044883,8662918,8390576,-6921012,10132482,69790149,80074828,-10284679,-12.84,104813963
Remuneration of councillors,,12060117,0,13239000,0,925201,916122,555520,2396843,952119,886810,905185,2744114,917592,959423,917591,2794606,2123560,1003924,-1003924,2123560,10059123,13238695,-3179572,-24.02,0
Debt impairment,,62641,0,6903000,6903000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6903004,-6903004,-100,6903000
Depreciation and asset impairment,,57750189,0,70088578,70088578,0,106201,0,106201,13681438,40521,0,13721959,0,0,0,0,-21026408,-69904,-6921854,-28018166,-14190006,70088578,-84278584,-120.25,70088578
Finance charges,,5601,0,150000,160000,0,577632,0,577632,0,0,0,0,0,0,0,0,0,0,0,0,577632,150000,427632,285.09,160000
Bulk purchases,,51489666,0,58472000,58471688,3655735,7138047,3105142,13898924,3895352,16058399,4676147,24629898,311740,0,4600599,4912339,4264307,3863123,-3737996,4389434,47830595,58471692,-10641097,-18.2,58471688
Other Materials,,272046,0,85000,85982,0,1357,16059,17416,1153834,16297,3972,1174103,16002,4040,47412,67454,12891,4895,-12707,5079,1264052,84504,1179548,1395.85,85982
Contracted services,,41758402,0,70608605,71846315,2457599,2152217,2147360,6757176,1783624,1157126,2353039,5293789,1836735,2141771,1649103,5627609,2600692,1917057,-2006792,2510957,20189531,70607590,-50418059,-71.41,71846315
Transfers and grants,,0,0,0,0,0,152155,2942063,3094218,0,0,0,0,0,0,0,0,0,0,0,0,3094218,,3094218,0,0
Other expenditure,,34294488,0,49560000,19952630,3440073,2406576,2268779,8115428,2394667,6381706,7676280,16452653,6874162,2974194,1982388,11830744,4384348,10615070,81067512,96066930,132465755,49561851,82903904,167.27,19952630
Loss on disposal of PPE,,0,0,0,0,0,0,0,0,0,0,990452,990452,0,0,0,0,0,68872,0,68872,1059324,,1059324,0,0
Total Expenditure,,271340638,0,349181183,332322156,17354541,19056223,16875158,53285922,30326539,31635384,23335745,85297668,16866105,13012995,16398535,46277635,1022308,25793613,60463227,87279148,272140373,349180742,-77040369,-22.06317810046924,332322156
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,-60759962,0,-102754589,-72370536,56085140,-9406631,-6695720,39982789,-21778445,6614334,-16174078,-31338189,-9114858,-7667107,15241372,-1540593,6630221,-17924676,-31491535,-42785990,-35681983,-102754942,67072959,-65.27467944072218,-72370536
Transfers recognised - capital,,30381000,0,34610000,0,0,0,0,0,0,0,0,0,417,0,21150000,21150417,0,0,0,0,21150417,34610004,-13459587,-38.89,0
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,-30378962,0,-68144589,-72370536,56085140,-9406631,-6695720,39982789,-21778445,6614334,-16174078,-31338189,-9114441,-7667107,36391372,19609824,6630221,-17924676,-31491535,-42785990,-14531566,-68144938,53613372,-78.67550191328958,-72370536
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,-30378962,0,-68144589,-72370536,56085140,-9406631,-6695720,39982789,-21778445,6614334,-16174078,-31338189,-9114441,-7667107,36391372,19609824,6630221,-17924676,-31491535,-42785990,-14531566,-68144938,53613372,-78.67550191328958,-72370536
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,-30378962,0,-68144589,-72370536,56085140,-9406631,-6695720,39982789,-21778445,6614334,-16174078,-31338189,-9114441,-7667107,36391372,19609824,6630221,-17924676,-31491535,-42785990,-14531566,-68144938,53613372,-78.67550191328958,-72370536
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,-30378962,0,-68144589,-72370536,56085140,-9406631,-6695720,39982789,-21778445,6614334,-16174078,-31338189,-9114441,-7667107,36391372,19609824,6630221,-17924676,-31491535,-42785990,-14531566,-68144938,53613372,-78.67550191328958,-72370536
