Eastern Cape: Emalahleni (Ec)(EC136) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Fines,,115439,0,113300,113300,22807,10263,9211,42281,4561,1316,1667,7544,15429,8400,16246,40075,7800,483,9600,17883,107783,113304,-5521,-4.87,113300
Licences and permits,,383001,0,498108,498108,35764,36868,41332,113964,50686,30978,29072,110736,37662,56261,36225,130148,56260,37666,-23082,70844,425692,498108,-72416,-14.54,498108
Agency services,,61196,0,1235691,1235691,5239,49978,0,55217,9047,8430,6164,23641,5748,1515,9946,17209,5753,3846,-41945,-32346,63721,1235688,-1171967,-94.84,1235691
Transfers recognised - operational,,98441322,0,108177876,111815144,36490114,0,4064319,40554433,240649,36570704,399976,37211329,305094,306507,28785550,29397151,901934,1760482,3581087,6243503,113406416,108177876,5228540,4.83,111815144
Other own revenue,,27135334,0,35992488,38909845,43962,26295,32837,103094,16357,35592,7139944,7191893,-51329,48924,3068128,3065723,29613,90011,-10507,109117,10469827,35992491,-25522664,-70.91,38909845
Gains on disposal of PPE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Revenue (excl. capital transfers and contributions),,162305356,0,168489051,172567455,40935815,1626925,5954334,48517074,1791365,38146585,10413288,50351238,-498630,3572412,33593022,36666804,2697030,3512793,4540322,10750145,146285261,168489075,-22203814,-13.178192117204038,172567455
,,,,,,,,,,,,,,,,,,,,,,,,,,
Expenditure By Type,,,,,,,,,,,,,,,,,,,,,,,,,,
Employee related costs,,47294571,0,61639479,60798666,3564715,3994657,5059068,12618440,3858083,2373848,3760255,9992186,3943340,3940323,3772710,11656373,4093207,4122718,4409330,12625255,46892254,61639476,-14747222,-23.92,60798666
Remuneration of councillors,,9811645,0,10227410,10107410,773537,774749,774749,2323035,791695,793434,836690,2421819,818925,829478,793538,2441941,1231895,843984,862579,2938458,10125253,10227408,-102155,-1,10107410
Debt impairment,,19244625,0,3251063,1071200,89267,0,178533,267800,89267,89267,89267,267801,89267,89267,89267,267801,89267,89267,89267,267801,1071203,3251064,-2179861,-67.05,1071200
Depreciation and asset impairment,,31703004,0,23084387,23084387,1909890,0,3819779,5729669,1909890,1909890,1909890,5729670,1909890,1909890,1909890,5729670,1909890,1909890,1909890,5729670,22918679,23084388,-165709,-0.72,23084387
Finance charges,,689786,0,175100,175100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175104,-175104,-100,175100
Bulk purchases,,12850609,0,17213417,17213417,1406651,1733444,1653566,4793661,1184856,1223080,1082971,3490907,1230033,1131245,965441,3326719,968068,1016484,1213371,3197923,14809210,17213412,-2404202,-13.97,17213417
Other Materials,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contracted services,,3994239,0,5761500,5811500,0,345741,35520,381261,1457568,2765,682309,2142642,39474,1350950,999683,2390107,489258,409298,946521,1845077,6759087,5761500,997587,17.31,5811500
Transfers and grants,,19462162,0,17899426,21769281,262493,949958,3138950,4351401,371241,5689638,822918,6883797,789690,769328,1809738,3368756,957274,1915050,3562485,6434809,21038763,17899428,3139335,17.54,21769281
Other expenditure,,42363214,0,60202992,62937790,2306926,2863749,3276142,8446817,2955368,2703805,4169876,9829049,2200560,5068803,5144452,12413815,6107573,4065312,8373464,18546349,49236030,60202992,-10966962,-18.22,62937790
Loss on disposal of PPE,,8418708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Expenditure,,195832563,0,199454774,202968751,10313479,10662298,17936307,38912084,12617968,14785727,13354176,40757871,11021179,15089284,15484719,41595182,15846432,14372003,21366907,51585342,172850479,199454772,-26604293,-13.33850914331596,202968751
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,-33527207,0,-30965723,-30401296,30622336,-9035373,-11981973,9604990,-10826603,23360858,-2940888,9593367,-11519809,-11516872,18108303,-4928378,-13149402,-10859210,-16826585,-40835197,-26565218,-30965697,4400479,-14.210818506684994,-30401296
Transfers recognised - capital,,28198256,0,30970000,30537293,168878,0,1769527,1938405,1460750,2354825,2916038,6731613,744418,3031198,5810836,9586452,1425105,3211030,6352503,10988638,29245108,30969996,-1724888,-5.57,30537293
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,-5328951,0,4277,135997,30791214,-9035373,-10212446,11543395,-9365853,25715683,-24850,16324980,-10775391,-8485674,23919139,4658074,-11724297,-7648180,-10474082,-29846559,2679890,4299,2675591,62237.520353570595,135997
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,-5328951,0,4277,135997,30791214,-9035373,-10212446,11543395,-9365853,25715683,-24850,16324980,-10775391,-8485674,23919139,4658074,-11724297,-7648180,-10474082,-29846559,2679890,4299,2675591,62237.520353570595,135997
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,-5328951,0,4277,135997,30791214,-9035373,-10212446,11543395,-9365853,25715683,-24850,16324980,-10775391,-8485674,23919139,4658074,-11724297,-7648180,-10474082,-29846559,2679890,4299,2675591,62237.520353570595,135997
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,-5328951,0,4277,135997,30791214,-9035373,-10212446,11543395,-9365853,25715683,-24850,16324980,-10775391,-8485674,23919139,4658074,-11724297,-7648180,-10474082,-29846559,2679890,4299,2675591,62237.520353570595,135997
