Limpopo: Thulamela(LIM343) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Finance charges,,1357257,0,2100000,2100000,31013,13228,0,44241,23405,9495,7802,40702,6983,6152,5309,18444,4455,3588,103328,111371,214758,2100000,-1885242,-89.77,2100000
Bulk purchases,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Other Materials,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contracted services,,3986531,0,3060000,3060000,127250,132256,132256,391762,82256,159250,71250,312756,71250,162150,137700,371100,101325,53375,249133,403833,1479451,3060000,-1580549,-51.65,3060000
Transfers and grants,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Other expenditure,,123521573,0,243580734,224111569,13772310,17330308,20597465,51700083,16897614,22925594,19502965,59326173,14989104,17681717,15139837,47810658,21095466,14474611,73943778,109513855,268350769,243571813,24778956,10.17,224111569
Loss on disposal of PPE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Expenditure,,437872158,0,549786776,581913962,30973601,34611086,38304254,103888941,33929925,39763197,37220709,110913831,32713482,35854141,32971054,101538677,40168530,32349438,100582935,173100903,489442352,549777424,-60335072,-10.974454272971384,581913962
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,15234461,0,192393646,43771650,117050632,-18944555,-22364551,75741526,-19766865,86997962,-22444326,44786771,-18856525,-21403305,73458243,33198413,-20465980,10941072,4879043,-4645865,149080845,192403000,-43322155,-22.516361491244936,43771650
Transfers recognised - capital,,146050603,0,141460000,194144330,34845000,0,3691000,38536000,144632,48691000,0,48835632,0,4773000,49460000,54233000,0,0,0,0,141604632,141460000,144632,0.1,194144330
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,161285064,0,333853646,237915980,151895632,-18944555,-18673551,114277526,-19622233,135688962,-22444326,93622403,-18856525,-16630305,122918243,87431413,-20465980,10941072,4879043,-4645865,290685477,333863000,-43177523,-12.932706828848959,237915980
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,161285064,0,333853646,237915980,151895632,-18944555,-18673551,114277526,-19622233,135688962,-22444326,93622403,-18856525,-16630305,122918243,87431413,-20465980,10941072,4879043,-4645865,290685477,333863000,-43177523,-12.932706828848959,237915980
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,161285064,0,333853646,237915980,151895632,-18944555,-18673551,114277526,-19622233,135688962,-22444326,93622403,-18856525,-16630305,122918243,87431413,-20465980,10941072,4879043,-4645865,290685477,333863000,-43177523,-12.932706828848959,237915980
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,161285064,0,333853646,237915980,151895632,-18944555,-18673551,114277526,-19622233,135688962,-22444326,93622403,-18856525,-16630305,122918243,87431413,-20465980,10941072,4879043,-4645865,290685477,333863000,-43177523,-12.932706828848959,237915980
