Kwazulu-Natal: Mthonjaneni(KZN285) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Debt impairment,,1767654,0,1150000,11546000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150000,-1150000,-100,11546000
Depreciation and asset impairment,,3072835,0,3300000,4694000,0,0,0,0,0,0,0,0,2185264,0,804348,2989612,0,767800,569003,1336803,4326415,3300000,1026415,31.1,4694000
Finance charges,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Bulk purchases,,16887374,0,18433026,18433027,1814504,2015956,1847000,5677460,1403485,1433598,1318685,4155768,1318685,1316672,1189738,3825095,1279251,1242664,1514343,4036258,17694581,18433027,-738446,-4.01,18433027
Other Materials,,2114893,0,2506310,3048310,102456,160711,180678,443845,467280,215722,529467,1212469,529467,138481,248375,916323,280179,211581,-110251,381509,2954146,2506306,447840,17.87,3048310
Contracted services,,4040941,0,2745600,2746000,0,249625,235068,484693,183861,128158,185423,497442,185423,0,229841,415264,230938,192415,164414,587767,1985166,2745596,-760430,-27.7,2746000
Transfers and grants,,0,0,670000,860000,3791,29503,38648,71942,0,23302,30782,54084,30782,15611,40049,86442,23425,108999,32027,164451,376919,670000,-293081,-43.74,860000
Other expenditure,,35859540,0,16176480,23208839,1234542,951455,1251252,3437249,1314147,1528257,3641714,6484118,1456450,1915865,1775876,5148191,1112956,1380533,1939171,4432660,19502218,16176135,3326083,20.56,23208839
Loss on disposal of PPE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Expenditure,,86235845,0,72259649,92779301,4960357,5443000,5603156,16006513,5489775,5533507,8830056,19853338,8830056,6053377,6299891,21183324,5104546,5994222,6166511,17265279,74308454,72259638,2048816,2.8353532576512492,92779301
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,-13878255,0,6345509,1181699,12087529,-1909166,-1642445,8535918,-1617059,8477323,-3865053,2995211,-4508134,-1658313,8461492,2295045,-1170348,561602,-1845524,-2454270,11371904,6345525,5026379,79.21139700812778,1181699
Transfers recognised - capital,,25845206,0,15610000,15610000,0,112523,0,112523,1432062,3565374,3595139,8592575,4238220,1928760,1279156,7446136,1075342,3170749,0,4246091,20397325,15610000,4787325,30.67,15610000
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,11966951,0,21955509,16791699,12087529,-1796643,-1642445,8648441,-184997,12042697,-269914,11587786,-269914,270447,9740648,9741181,-95006,3732351,-1845524,1791821,31769229,21955525,9813704,44.6981067407862,16791699
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,11966951,0,21955509,16791699,12087529,-1796643,-1642445,8648441,-184997,12042697,-269914,11587786,-269914,270447,9740648,9741181,-95006,3732351,-1845524,1791821,31769229,21955525,9813704,44.6981067407862,16791699
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,11966951,0,21955509,16791699,12087529,-1796643,-1642445,8648441,-184997,12042697,-269914,11587786,-269914,270447,9740648,9741181,-95006,3732351,-1845524,1791821,31769229,21955525,9813704,44.6981067407862,16791699
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,11966951,0,21955509,16791699,12087529,-1796643,-1642445,8648441,-184997,12042697,-269914,11587786,-269914,270447,9740648,9741181,-95006,3732351,-1845524,1791821,31769229,21955525,9813704,44.6981067407862,16791699
