Kwazulu-Natal: Imbabazane(KZN236) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Licences and permits,,200,0,1060,1000,0,0,558,558,0,0,0,0,0,0,0,0,0,0,0,0,558,1060,-502,-47.36,1000
Agency services,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Transfers recognised - operational,,75408000,0,78415999,78415999,31040000,2019000,0,33059000,0,21690000,0,21690000,0,126000,20007280,20133280,0,0,0,0,74882280,78416000,-3533720,-4.51,78415999
Other own revenue,,357000,0,271520,1443000,22149,85766,6508,114423,94886,87026,78661,260573,454442,90420,181799,726661,150092,722060,225199,1097351,2199008,271520,1927488,709.89,1443000
Gains on disposal of PPE,,0,0,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,-300000,-100,0
Total Revenue (excl. capital transfers and contributions),,85841639,0,88825860,90608535,34761982,2719226,636942,38118150,682036,22376346,680465,23738847,1486013,1264176,20632182,23382371,807439,1137704,688326,2633469,87872837,88825877,-953040,-1.0729305830552058,90608535
,,,,,,,,,,,,,,,,,,,,,,,,,,
Expenditure By Type,,,,,,,,,,,,,,,,,,,,,,,,,,
Employee related costs,,17775000,0,26909925,24772338,1776193,2114319,2026941,5917453,2060823,2199180,1455405,5715408,2005555,2340256,2293023,6638834,2341612,2438492,2421065,7201169,25472864,26909923,-1437059,-5.34,24772338
Remuneration of councillors,,6179961,0,6764934,6405559,647230,533371,537352,1717953,537101,575021,543950,1656072,515374,518796,535492,1569662,503203,867091,568998,1939292,6882979,6764940,118039,1.74,6405559
Debt impairment,,282000,0,840061,762000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840061,-840061,-100,762000
Depreciation and asset impairment,,6902601,0,6621030,7384000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6621036,-6621036,-100,7384000
Finance charges,,38537,0,125000,70000,6158,5420,3779,15357,157928,3499467,444045,4101440,707059,356029,4529,1067617,200268,102986,316449,619703,5804117,125004,5679113,4543.15,70000
Bulk purchases,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Other Materials,,6904543,0,7150000,8353269,2651345,104351,756551,3512247,635384,774699,2179728,3589811,487198,481683,299172,1268053,792056,371956,308194,1472206,9842317,7150000,2692317,37.65,8353269
Contracted services,,3812000,0,4160000,3560000,344139,344683,246665,935487,367457,544309,1239743,2151509,10495,282926,303956,597377,719,479959,319978,800656,4485029,4160004,325025,7.81,3560000
Transfers and grants,,3467000,0,3700000,0,347456,195544,748385,1291385,0,0,0,0,0,0,0,0,0,0,0,0,1291385,3699996,-2408611,-65.1,0
Other expenditure,,38316000,0,29646489,54339330,5138756,1493316,3493432,10125504,5885222,4471404,3523091,13879717,4849396,9154230,1413040,15416666,2016329,1048072,7365058,10429459,49851346,29646492,20204854,68.15,54339330
Loss on disposal of PPE,,0,0,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,23000
Total Expenditure,,83677642,0,85917439,105669496,10911277,4791004,7813105,23515386,9643915,12064080,9385962,31093957,8575077,13133920,4849212,26558209,5854187,5308556,11299742,22462485,103630037,85917456,17712581,20.61581176239669,105669496
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,2163997,0,2908421,-15060961,23850705,-2071778,-7176163,14602764,-8961879,10312266,-8705497,-7355110,-7089064,-11869744,15782970,-3175838,-5046748,-4170852,-10611416,-19829016,-15757200,2908421,-18665621,-641.7785114328359,-15060961
Transfers recognised - capital,,24156000,0,22787000,22787000,1790129,606664,1184502,3581295,1771367,0,7241000,9012367,0,0,0,0,0,0,0,0,12593662,22787001,-10193339,-44.73,22787000
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,26319997,0,25695421,7726039,25640834,-1465114,-5991661,18184059,-7190512,10312266,-1464497,1657257,-7089064,-11869744,15782970,-3175838,-5046748,-4170852,-10611416,-19829016,-3163538,25695422,-28858960,-112.31167948905451,7726039
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,26319997,0,25695421,7726039,25640834,-1465114,-5991661,18184059,-7190512,10312266,-1464497,1657257,-7089064,-11869744,15782970,-3175838,-5046748,-4170852,-10611416,-19829016,-3163538,25695422,-28858960,-112.31167948905451,7726039
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,26319997,0,25695421,7726039,25640834,-1465114,-5991661,18184059,-7190512,10312266,-1464497,1657257,-7089064,-11869744,15782970,-3175838,-5046748,-4170852,-10611416,-19829016,-3163538,25695422,-28858960,-112.31167948905451,7726039
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,26319997,0,25695421,7726039,25640834,-1465114,-5991661,18184059,-7190512,10312266,-1464497,1657257,-7089064,-11869744,15782970,-3175838,-5046748,-4170852,-10611416,-19829016,-3163538,25695422,-28858960,-112.31167948905451,7726039
