Limpopo: Greater Tzaneen(LIM333) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Finance charges,,11786978,0,10223303,10223303,217193,216605,7000,440798,801207,207854,3840150,4849211,213536,192440,0,405976,792840,1672080,2134216,4599136,10295121,10223303,71818,0.7,10223303
Bulk purchases,,239064261,0,268820574,268820574,0,34705396,17750012,52455408,18559673,38515624,19310840,76386137,17492983,19600523,15795385,52888891,23199384,17987450,18146740,59333574,241064010,268820575,-27756565,-10.33,268820574
Other Materials,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contracted services,,40643480,0,39382693,38492794,2110191,2894754,5108537,10113482,465951,3962768,6135366,10564085,2645823,2687717,2225337,7558877,2936284,4733411,4324698,11994393,40230837,39382694,848143,2.15,38492794
Transfers and grants,,32291162,0,17528499,17528499,966046,1501998,2748978,5217022,1547767,3922615,2835547,8305929,675708,1847942,2209683,4733333,1827278,1410733,3658712,6896723,25153007,17528499,7624508,43.5,17528499
Other expenditure,,84482444,0,209174409,221973134,11918230,12542294,11955315,36415839,11693093,10234004,9853908,31781005,10551296,11185315,17321228,39057839,8963531,10449770,17765205,37178506,144433189,209174409,-64741220,-30.95,221973134
Loss on disposal of PPE,,8090237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Expenditure,,815629267,0,851014349,862923175,36159051,71915063,56896478,164970592,51948094,76026957,61434142,189409193,51678527,54753677,56388760,162820964,57876642,55074142,63724731,176675515,693876264,851014354,-157138090,-18.464799008548802,862923175
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,-72180266,0,-26646578,-6646308,111945510,-17873754,-4862541,89209215,96070657,-23296084,53535877,126310450,-4721205,-8199749,-40929339,-53850293,-13592431,-10953773,-12141611,-36687815,124981557,-26646586,151628143,-569.0340331027772,-6646308
Transfers recognised - capital,,223939199,0,108744450,170578502,29042000,0,9875000,38917000,0,-8636000,29210000,20574000,0,0,69253450,69253450,0,0,0,0,128744450,108744450,20000000,18.39,170578502
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,151758933,0,82097872,163932194,140987510,-17873754,5012459,128126215,96070657,-31932084,82745877,146884450,-4721205,-8199749,28324111,15403157,-13592431,-10953773,-12141611,-36687815,253726007,82097864,171628143,209.05311616877148,163932194
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,151758933,0,82097872,163932194,140987510,-17873754,5012459,128126215,96070657,-31932084,82745877,146884450,-4721205,-8199749,28324111,15403157,-13592431,-10953773,-12141611,-36687815,253726007,82097864,171628143,209.05311616877148,163932194
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,151758933,0,82097872,163932194,140987510,-17873754,5012459,128126215,96070657,-31932084,82745877,146884450,-4721205,-8199749,28324111,15403157,-13592431,-10953773,-12141611,-36687815,253726007,82097864,171628143,209.05311616877148,163932194
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,151758933,0,82097872,163932194,140987510,-17873754,5012459,128126215,96070657,-31932084,82745877,146884450,-4721205,-8199749,28324111,15403157,-13592431,-10953773,-12141611,-36687815,253726007,82097864,171628143,209.05311616877148,163932194
