Western Cape: Cape Agulhas(WC033) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Total Expenditure,,213767507,0,226479892,245688971,15575818,16907827,19097790,51581435,28819776,8033565,16086498,52939839,36163511,14489516,16992235,67645262,16070465,23697924,23851390,63619779,235786315,230585736,5200579,2.255377583286418,245688971
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,-8544824,0,-7634822,-15584905,45865976,-6964157,-7594537,31307282,-16733602,2854821,1298482,-12580299,-3274446,-3799292,3726837,-3346901,-5288218,-7694273,-12171584,-25154075,-9773993,-7975358,-1798635,22.552404544096955,-15584905
Transfers recognised - capital,,15437375,0,11070530,14351671,119156,321682,1247427,1688265,773421,9218,1561477,2344116,-516344,1982850,3480415,4946921,-616063,795379,2347408,2526724,11506026,10006297,1499729,14.99,14351671
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,6892551,0,3435708,-1233234,45985132,-6642475,-6347110,32995547,-15960181,2864039,2859959,-10236183,-3790790,-1816442,7207252,1600020,-5904281,-6898894,-9824176,-22627351,1732033,2030939,-298906,-14.71762568939786,-1233234
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,6892551,0,3435708,-1233234,45985132,-6642475,-6347110,32995547,-15960181,2864039,2859959,-10236183,-3790790,-1816442,7207252,1600020,-5904281,-6898894,-9824176,-22627351,1732033,2030939,-298906,-14.71762568939786,-1233234
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,6892551,0,3435708,-1233234,45985132,-6642475,-6347110,32995547,-15960181,2864039,2859959,-10236183,-3790790,-1816442,7207252,1600020,-5904281,-6898894,-9824176,-22627351,1732033,2030939,-298906,-14.71762568939786,-1233234
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,6892551,0,3435708,-1233234,45985132,-6642475,-6347110,32995547,-15960181,2864039,2859959,-10236183,-3790790,-1816442,7207252,1600020,-5904281,-6898894,-9824176,-22627351,1732033,2030939,-298906,-14.71762568939786,-1233234
