Kwazulu-Natal: eMadlangeni(KZN253) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Total Revenue (excl. capital transfers and contributions),,67588221,0,63249252,54590337,17921807,3377028,3276795,24575630,3723950,7809173,4067246,15600369,5527668,3070785,8304868,16903321,3653907,3567785,0,7221692,64301012,63249246,1051766,1.6628909694828615,54590337
,,,,,,,,,,,,,,,,,,,,,,,,,,
Expenditure By Type,,,,,,,,,,,,,,,,,,,,,,,,,,
Employee related costs,,14905073,0,21765615,17589891,1145996,1700069,1203980,4050045,1161341,1391562,1935970,4488873,1332036,1288389,1635518,4255943,1336299,1348179,0,2684478,15479339,21766396,-6287057,-28.88,17589891
Remuneration of councillors,,1743871,0,1948603,1882241,145323,145323,145323,435969,145323,145323,145322,435968,145322,145322,145323,435967,145323,246008,0,391331,1699235,1948604,-249369,-12.8,1882241
Debt impairment,,0,0,2000000,2100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000,-2000000,-100,2100000
Depreciation and asset impairment,,8044580,0,5007996,5007996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5007996,-5007996,-100,5007996
Finance charges,,102872,0,171112,100904,0,0,0,0,0,0,50454,50454,0,0,0,0,0,0,0,0,50454,171112,-120658,-70.51,100904
Bulk purchases,,8321427,0,11033647,9900000,1170070,1187859,812685,3170614,650340,668493,600042,1918875,0,1245466,594955,1840421,559930,607784,0,1167714,8097624,11033648,-2936024,-26.61,9900000
Other Materials,,1860228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contracted services,,1042576,0,1345984,2495984,113326,29240,0,142566,613191,97310,0,710501,22310,14619,223560,260489,190087,206200,0,396287,1509843,1345988,163855,12.17,2495984
Transfers and grants,,8021205,0,0,0,212061,1167743,236777,1616581,688503,479215,434928,1602646,406387,-721680,500954,185661,290576,573837,0,864413,4269301,,4269301,0,0
Other expenditure,,8068363,0,26279769,19191768,376108,1175349,510161,2061618,1105715,657577,978994,2742286,686895,1493605,959380,3139880,883930,771682,0,1655612,9599396,26279769,-16680373,-63.47,19191768
Loss on disposal of PPE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Expenditure,,52110195,0,69552726,58268784,3162884,5405583,2908926,11477393,4364413,3439480,4145710,11949603,2592950,3465721,4059690,10118361,3406145,3753690,0,7159835,40705192,69553513,-28848321,-41.47643987443165,58268784
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,15478026,0,-6303474,-3678447,14758923,-2028555,367869,13098237,-640463,4369693,-78464,3650766,2934718,-394936,4245178,6784960,247762,-185905,0,61857,23595820,-6304267,29900087,-474.28332270825456,-3678447
Transfers recognised - capital,,0,0,9050000,17050000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9050000,-9050000,-100,17050000
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,15478026,0,2746526,13371553,14758923,-2028555,367869,13098237,-640463,4369693,-78464,3650766,2934718,-394936,4245178,6784960,247762,-185905,0,61857,23595820,2745733,20850087,759.3632374305878,13371553
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,15478026,0,2746526,13371553,14758923,-2028555,367869,13098237,-640463,4369693,-78464,3650766,2934718,-394936,4245178,6784960,247762,-185905,0,61857,23595820,2745733,20850087,759.3632374305878,13371553
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,15478026,0,2746526,13371553,14758923,-2028555,367869,13098237,-640463,4369693,-78464,3650766,2934718,-394936,4245178,6784960,247762,-185905,0,61857,23595820,2745733,20850087,759.3632374305878,13371553
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,15478026,0,2746526,13371553,14758923,-2028555,367869,13098237,-640463,4369693,-78464,3650766,2934718,-394936,4245178,6784960,247762,-185905,0,61857,23595820,2745733,20850087,759.3632374305878,13371553
